f5	x	y	descape240	rghasp240	rghsq	elksum240	elksq	slope240	slopesq	forest240	elev240	edgeden240	road240
1	553426.4802	4957169	0	1.105114	1.221277	4299.738	1.85E+07	19.21875	369.3604	64	2391.422	0	0
1	553666.4802	4957169	0	1.193822	1.42521	3486.524	1.22E+07	25.23438	636.7737	64	2398.594	0	0
1	553906.4802	4957169	0	0.8969132	0.8044533	6150.442	3.78E+07	11.82813	139.9045	64	2482.422	0.000189904	0
1	554146.4802	4957169	0	0.7759967	0.6021709	6655.36	4.43E+07	5.5625	30.94141	64	2507.844	0.003479227	0
1	554386.4802	4957169	0	0.9768903	0.9543146	6011.297	3.61E+07	10.98438	120.6565	64	2516.172	0.000949481	0
1	554626.4802	4957169	0	0.9142151	0.8357893	5993.944	3.59E+07	12.4375	154.6914	64	2519.203	0	0
1	554866.4802	4957169	0.46875	0.824221	0.6793403	6495.842	4.22E+07	8.921875	79.59985	63	2522.859	0.001326291	0
1	555106.4802	4957169	7.225412	0.8467695	0.7170186	7215.762	5.21E+07	9.578125	91.74048	53	2522.141	0.002135471	0
1	555346.4802	4957169	19.36272	0.9467223	0.8962831	7546.257	5.69E+07	10.25	105.0625	41	2536.297	0.004224203	0
1	555586.4802	4957169	7.144988	0.9247508	0.8551641	5926.794	3.51E+07	16.70313	278.9944	50	2527.25	0.003526214	0
1	555826.4802	4957169	0	1.002741	1.00549	6067.046	3.68E+07	12.65625	160.1807	64	2496.359	0.0016818	0
1	556066.4802	4957169	0	1.037091	1.075559	5795.782	3.36E+07	12.5625	157.8164	64	2493.922	0	0
1	556306.4802	4957169	0	1.007411	1.014876	6249.857	3.91E+07	8.765625	76.83618	64	2516.938	0	0
1	556546.4802	4957169	0	1.005927	1.011889	6000.713	3.60E+07	10.45313	109.2678	64	2525.625	0	0
1	556786.4802	4957169	0	0.9433145	0.8898422	5653.688	3.20E+07	12.98438	168.594	64	2508.391	0	0
1	557026.4802	4957169	0	0.9389614	0.8816486	5256.503	2.76E+07	15.20313	231.135	64	2491.734	0	0
1	557266.4802	4957169	0	1.054124	1.111177	5069.609	2.57E+07	16.95313	287.4084	64	2492.453	0	0
1	557506.4802	4957169	0	0.9107938	0.8295454	6503.877	4.23E+07	7.984375	63.75024	64	2532.266	0	0
1	557746.4802	4957169	1.600413	0.8678116	0.753097	6442.514	4.15E+07	10.875	118.2656	61	2532.484	0.001666355	0
1	557986.4802	4957169	5.92982	0.8971534	0.8048842	6231.969	3.88E+07	14.5	210.25	55	2509.016	0.00569017	0
1	510946.4802	4956929	0	0.9376459	0.8791798	3452.807	1.19E+07	6.40625	41.04004	64	2491.766	0	0
1	511186.4802	4956929	0	0.7891321	0.6227294	3411.111	1.16E+07	5.890625	34.69946	64	2511.375	0	0
1	511426.4802	4956929	0	0.71809	0.5156533	3580.713	1.28E+07	2.28125	5.204102	64	2519.25	0	0
1	511666.4802	4956929	0	0.7401019	0.5477509	3564.716	1.27E+07	1.375	1.890625	64	2522.406	0	0
1	511906.4802	4956929	0	0.491532	0.2416037	3547.815	1.26E+07	1.890625	3.574463	64	2523.563	0	0
1	512146.4802	4956929	0	0.7374147	0.5437804	3425.071	1.17E+07	5.953125	35.4397	64	2530.547	0	0
1	512386.4802	4956929	0	1.103085	1.216796	2914.268	8.49E+06	13.04688	170.2209	64	2558.641	0	0
1	512626.4802	4956929	0	0.933477	0.8713793	3489.042	1.22E+07	5.578125	31.11548	64	2541.406	0	0
1	512866.4802	4956929	0	0.7199174	0.518281	3529.204	1.25E+07	2.609375	6.808838	64	2536.609	0	0
1	513106.4802	4956929	0	0.7847095	0.615769	3510.354	1.23E+07	3.6875	13.59766	64	2539.781	0	0
1	513346.4802	4956929	0	0.9137931	0.8350178	3479.603	1.21E+07	4.953125	24.53345	64	2542.719	0	0
1	513586.4802	4956929	0	0.9124371	0.8325415	3506.714	1.23E+07	5.09375	25.94629	64	2540.531	0	0
1	513826.4802	4956929	0	0.9427173	0.8887159	3550.737	1.26E+07	4.875	23.76563	64	2527.25	0	0
1	514066.4802	4956929	0	0.8269935	0.6839183	3581.005	1.28E+07	2.859375	8.176025	64	2515.406	0	0
1	514306.4802	4956929	0	0.7167363	0.5137109	3576.468	1.28E+07	1.8125	3.285156	64	2511.359	0	0
1	514546.4802	4956929	0	0.7799726	0.6083573	3603.148	1.30E+07	2.5625	6.566406	64	2507.891	0	0
1	514786.4802	4956929	0	0.8111216	0.6579182	3614.722	1.31E+07	2.546875	6.486572	64	2497.344	0	0
1	515026.4802	4956929	0	0.7939969	0.6304311	3618.015	1.31E+07	4.15625	17.27441	64	2485.125	0	0
1	515266.4802	4956929	0	0.5015849	0.2515875	3636.538	1.32E+07	2.265625	5.133057	64	2472.25	0	0
1	515506.4802	4956929	0	0.7539467	0.5684355	3612.09	1.30E+07	3.4375	11.81641	64	2464.531	0	0
1	515746.4802	4956929	0	0.9163748	0.8397428	2716.638	7.38E+06	16.4375	270.1914	64	2431.484	0	0
1	515986.4802	4956929	14.56148	1.016545	1.033365	5002.839	2.50E+07	16.95313	287.4084	42	2358.938	0.001416331	0
1	516226.4802	4956929	14.94981	0.9227057	0.8513857	5929.711	3.52E+07	5.65625	31.99316	46	2329.859	0.00337557	0
1	516466.4802	4956929	0	0.8938488	0.7989656	3404.307	1.16E+07	13.65625	186.4932	64	2362.797	0.001351226	0
1	516706.4802	4956929	0	0.8727146	0.7616308	2858.872	8.17E+06	16.65625	277.4307	64	2417.078	0	0
1	516946.4802	4956929	0	0.5733365	0.3287147	3572.463	1.28E+07	6.453125	41.64282	64	2453.609	0	0
1	517186.4802	4956929	0	0.6648079	0.4419695	3622.317	1.31E+07	3.75	14.0625	64	2466.203	0	0
1	517426.4802	4956929	0	0.6768745	0.4581591	3624.219	1.31E+07	1.34375	1.805664	64	2469.172	0	0
1	517666.4802	4956929	0	0.8808414	0.7758816	3386.191	1.15E+07	9.0625	82.12891	64	2449.547	0	0
1	517906.4802	4956929	0	0.7439632	0.5534813	3601.423	1.30E+07	2.53125	6.407227	64	2424.344	0	0
1	518146.4802	4956929	0	0.7077496	0.5009095	3522.908	1.24E+07	2.71875	7.391602	64	2427.484	0	0
1	518386.4802	4956929	0	0.9526671	0.9075745	3514.051	1.23E+07	6.484375	42.04712	64	2447.922	0	0
1	518626.4802	4956929	0	0.8059267	0.6495179	3248.487	1.06E+07	9.859375	97.20728	64	2431.234	0	0
1	518866.4802	4956929	0	0.9605177	0.9225942	3438.251	1.18E+07	6.3125	39.84766	64	2392.25	0	0
1	519106.4802	4956929	0	0.7507386	0.5636085	3511.673	1.23E+07	2.046875	4.189697	64	2386.813	0	0
1	519346.4802	4956929	0	0.6619455	0.4381719	3475.292	1.21E+07	2.96875	8.813477	64	2375.219	0	0
1	519586.4802	4956929	0	0.6982714	0.487583	3341.183	1.12E+07	3.828125	14.65454	64	2363.594	0	0
1	519826.4802	4956929	0	0.7552757	0.5704413	3128.18	9.79E+06	10.71875	114.8916	64	2359.422	0	0
1	520066.4802	4956929	0	0.8694437	0.7559324	3326.071	1.11E+07	6.921875	47.91235	64	2380.891	0	0
1	520306.4802	4956929	0	0.9883172	0.9767709	3067.259	9.41E+06	11.39063	129.7463	64	2367.969	0	0
1	520546.4802	4956929	0	0.8272023	0.6842637	3553.85	1.26E+07	4.9375	24.37891	64	2403.781	0	0
1	520786.4802	4956929	0	0.8843548	0.7820833	2514.88	6.32E+06	18.95313	359.2209	64	2375.906	0	0
1	521026.4802	4956929	6.09375	0.796536	0.6344696	4995.504	2.50E+07	7.390625	54.62134	53	2301.688	0.0043686	0
1	521266.4802	4956929	3.200825	0.9512527	0.9048817	4158.302	1.73E+07	19.32813	373.5764	58	2328.766	0.006555825	0
1	521506.4802	4956929	0.9375	1.178962	1.389952	3262.136	1.06E+07	20.98438	440.344	62	2391.016	0.003315728	0
1	521746.4802	4956929	0	1.032141	1.065315	5044.588	2.54E+07	11.46875	131.5322	64	2421.578	0.001335071	0
1	521986.4802	4956929	0	0.8250651	0.6807324	3671.958	1.35E+07	3.828125	14.65454	64	2436.188	0	0
1	522226.4802	4956929	0	0.9628637	0.9271065	3406.918	1.16E+07	8.515625	72.51587	64	2419.844	0	0
1	522466.4802	4956929	0	0.9185614	0.8437551	4300.1	1.85E+07	6.8125	46.41016	64	2404.563	0	0
1	522706.4802	4956929	0	0.9757835	0.9521535	5461.211	2.98E+07	7.421875	55.08423	64	2393.594	0	0
1	522946.4802	4956929	0	0.9150144	0.8372513	4967.847	2.47E+07	5.78125	33.42285	64	2380.547	0	0
1	523186.4802	4956929	0	0.8880275	0.7885929	3406.349	1.16E+07	5.875	34.51563	64	2377.047	0	0
1	523426.4802	4956929	0	0.8785987	0.7719356	3486.726	1.22E+07	5.40625	29.22754	64	2384.688	0	0
1	523666.4802	4956929	0	0.7228089	0.5224527	3496.099	1.22E+07	2.328125	5.420166	64	2391.891	0	0
1	523906.4802	4956929	0	0.8938847	0.7990299	2992.576	8.96E+06	12.3125	151.5977	64	2359.406	0	0
1	524146.4802	4956929	0	0.9098285	0.8277879	4673.345	2.18E+07	7.015625	49.21899	64	2342.609	0	0
1	524386.4802	4956929	0	0.9680743	0.9371678	5967.985	3.56E+07	8.625	74.39063	64	2362.234	0	0
1	524626.4802	4956929	0	0.7368782	0.5429894	5147.978	2.65E+07	10.23438	104.7424	64	2328.047	0	0
1	524866.4802	4956929	0	0.8228673	0.6771106	3210.447	1.03E+07	5.09375	25.94629	64	2301.719	0	0
1	525106.4802	4956929	0	0.8325274	0.6931019	3599.872	1.30E+07	3.4375	11.81641	64	2301.156	0	0
1	525346.4802	4956929	7.5	0.8800803	0.7745414	4512.958	2.04E+07	7.25	52.5625	50	2304.688	0.005896502	0
1	525586.4802	4956929	0	0.7722858	0.5964254	3574.259	1.28E+07	6.34375	40.24316	64	2344.453	0.003717906	0
1	525826.4802	4956929	0	0.8043036	0.6469042	3388.104	1.15E+07	3.203125	10.26001	64	2356.188	0	0
1	526066.4802	4956929	0	1.000525	1.001051	3102.341	9.62E+06	10.32813	106.6702	64	2349.156	0	0
1	526306.4802	4956929	0	0.7363573	0.5422221	3494.411	1.22E+07	4.296875	18.46313	64	2373.469	0	0
1	526546.4802	4956929	0	0.8998743	0.8097737	3320.373	1.10E+07	7.125	50.76563	64	2383.5	0	0
1	526786.4802	4956929	0	1.063084	1.130147	2954.456	8.73E+06	12.73438	162.1643	64	2349.813	0	0
1	527026.4802	4956929	0	0.9774492	0.955407	4135.086	1.71E+07	12.35938	152.7542	64	2338.375	0	0
1	527266.4802	4956929	0	0.9899896	0.9800795	3554.903	1.26E+07	13.45313	180.9866	64	2392.5	0	0
1	527506.4802	4956929	0	0.9544742	0.911021	2708.771	7.34E+06	15.92188	253.5061	64	2403.766	0	0
1	527746.4802	4956929	0	0.9133441	0.8341974	3344.09	1.12E+07	10.10938	102.1995	64	2436.438	0	0
1	527986.4802	4956929	0	0.9814745	0.9632922	3586.356	1.29E+07	5.71875	32.7041	64	2455.781	0	0
1	528226.4802	4956929	0	0.9604571	0.9224778	3558.311	1.27E+07	5.65625	31.99316	64	2470.766	0	0
1	528466.4802	4956929	0	1.080763	1.168048	2734.052	7.48E+06	14.57813	212.5217	64	2471.594	0	0
1	528706.4802	4956929	0	1.136342	1.291272	3083.123	9.51E+06	16	256	64	2451.25	0	0
1	528946.4802	4956929	0	1.01926	1.03889	4560.388	2.08E+07	11.34375	128.6807	64	2486.594	0	0
1	529186.4802	4956929	0	1.015266	1.030765	3433.768	1.18E+07	8.328125	69.35767	64	2508.172	0	0
1	529426.4802	4956929	0	0.9925175	0.985091	3162.439	1.00E+07	12.01563	144.3752	64	2517.719	0	0
1	529666.4802	4956929	0	1.105588	1.222324	4387.534	1.93E+07	12.79688	163.76	64	2513.781	0	0
1	529906.4802	4956929	0	1.071231	1.147535	5187.964	2.69E+07	15.53125	241.2197	64	2535.438	0	0
1	530146.4802	4956929	0	0.8914669	0.7947131	5657.417	3.20E+07	12.95313	167.7834	64	2553.313	0	0
1	530386.4802	4956929	0	0.9884384	0.9770105	6232.189	3.88E+07	6.328125	40.04517	64	2563.703	0	0
1	530626.4802	4956929	0	1.085675	1.17869	5147.765	2.65E+07	13.71875	188.2041	64	2554.063	0	0
1	530866.4802	4956929	0	1.126179	1.268278	4386.107	1.92E+07	19.57813	383.303	64	2541.984	0	0
1	531106.4802	4956929	0	1.136429	1.291471	5090.015	2.59E+07	15.3125	234.4727	64	2556.016	0	0
1	531346.4802	4956929	0	1.127465	1.271177	5484.28	3.01E+07	14.875	221.2656	64	2522.031	0	0
1	531586.4802	4956929	0	1.048684	1.099739	5132.601	2.63E+07	15.40625	237.3525	64	2530.5	0	0
1	531826.4802	4956929	0	0.8541218	0.7295241	6365.76	4.05E+07	3.34375	11.18066	64	2571.188	0	0
1	532066.4802	4956929	0	0.9314386	0.8675778	5497.297	3.02E+07	9.03125	81.56348	64	2568.469	0	0
1	532306.4802	4956929	0	1.079086	1.164426	4120.152	1.70E+07	21.60938	466.9651	64	2550.875	0	0
1	532546.4802	4956929	0	0.9760394	0.9526529	5928.068	3.51E+07	7.921875	62.7561	64	2585.328	0	0
1	532786.4802	4956929	0	1.089215	1.18639	4094.878	1.68E+07	13.65625	186.4932	64	2554.063	0	0
1	533026.4802	4956929	0	1.112637	1.237961	2536.584	6.43E+06	17.20313	295.9475	64	2573.828	0	0
1	533266.4802	4956929	0	1.031876	1.064769	3120.945	9.74E+06	8.796875	77.38501	64	2604.484	0	0
1	533506.4802	4956929	0	0.9278646	0.8609327	3229.032	1.04E+07	4.390625	19.27759	64	2615.25	0	0
1	533746.4802	4956929	0	0.9295439	0.8640518	3112.078	9.69E+06	6.703125	44.93188	64	2609.125	0	0
1	533986.4802	4956929	0	1.059173	1.121847	2347.248	5.51E+06	20.04688	401.8772	64	2583.453	0	0
1	534226.4802	4956929	0	1.002166	1.004337	3860.969	1.49E+07	19.21875	369.3604	64	2551.594	0	0
1	534466.4802	4956929	0	0.6390401	0.4083722	3601.451	1.30E+07	15.625	244.1406	64	2602.109	0	0
1	534706.4802	4956929	0	0.7703821	0.5934886	3558.633	1.27E+07	9.4375	89.06641	64	2637.219	0	0
1	534946.4802	4956929	0	0.9014547	0.8126206	4597.316	2.11E+07	7.3125	53.47266	64	2634.422	0	0
1	535186.4802	4956929	0	0.9172773	0.8413976	5009.55	2.51E+07	8.84375	78.21191	64	2621.5	0	0
1	535426.4802	4956929	0	0.9759114	0.9524031	4695.899	2.21E+07	11.95313	142.8772	64	2615.984	0	0
1	535666.4802	4956929	0	0.7396507	0.5470831	4749.935	2.26E+07	9	81	64	2639.391	0	0
1	535906.4802	4956929	0	0.7923065	0.6277496	3574.401	1.28E+07	9.125	83.26563	64	2652.578	0	0
1	536146.4802	4956929	0	0.7941788	0.63072	3678.273	1.35E+07	10.17188	103.467	64	2649.844	0	0
1	536386.4802	4956929	0	0.7514749	0.5647146	2906.195	8.45E+06	13.15625	173.0869	64	2665.859	0	0
1	536626.4802	4956929	0	0.9313039	0.8673269	2731.68	7.46E+06	10.1875	103.7852	64	2689.359	0	0
1	536866.4802	4956929	0	0.9525391	0.9073307	2630.104	6.92E+06	5.859375	34.33228	64	2691.438	0	0
1	537106.4802	4956929	0	0.9666016	0.9343185	2756.231	7.60E+06	13.76563	189.4924	64	2656.031	0	0
1	537346.4802	4956929	0.46875	1.080238	1.166913	3063.654	9.39E+06	14.95313	223.5959	63	2609.531	0	0
1	537586.4802	4956929	6.287912	1.085881	1.179138	3782.023	1.43E+07	17.54688	307.8928	54	2559.641	0.001001225	0
1	537826.4802	4956929	0.46875	1.017102	1.034497	4841.403	2.34E+07	16.85938	284.2385	63	2516.063	0.000524436	0
1	538066.4802	4956929	15.05611	0.8620061	0.7430546	6461.5	4.18E+07	21.07813	444.2874	42	2589.328	0.003075125	0
1	538306.4802	4956929	40.56743	1.090079	1.188273	8609.095	7.41E+07	16.5625	274.3164	3	2624.875	0.005720906	0
1	538546.4802	4956929	7.225412	0.9364875	0.8770089	5446.823	2.97E+07	17.09375	292.1963	50	2598.859	0.007116126	0
1	538786.4802	4956929	28.30854	1.027746	1.056261	6650.064	4.42E+07	18.78125	352.7354	12	2627.031	0.006397774	0
1	539026.4802	4956929	38.15847	1.04221	1.086202	5905.296	3.49E+07	20.67188	427.3264	26	2619.063	0.003859853	0
1	539266.4802	4956929	0.46875	0.9136966	0.8348414	3854.223	1.49E+07	13.85938	192.0823	63	2564.625	0.002805552	0
1	539506.4802	4956929	0	0.8928228	0.7971326	2804.142	7.86E+06	16.0625	258.0039	64	2566.313	0	0
1	539746.4802	4956929	0	0.8664804	0.7507882	3072.316	9.44E+06	12.79688	163.76	64	2560.203	0	0
1	539986.4802	4956929	0	0.8666083	0.7510099	3103	9.63E+06	11.42188	130.4592	64	2557.594	0	0
1	540226.4802	4956929	0	0.9364763	0.8769878	2910.278	8.47E+06	17.46875	305.1572	64	2585.141	0	0
1	540466.4802	4956929	7.694162	0.9664961	0.9341146	5543.55	3.07E+07	16.84375	283.7119	50	2592.438	0.00217836	0
1	540706.4802	4956929	8.162912	1.081073	1.168718	5365.109	2.88E+07	24.79688	614.885	10	2645.063	0.005533083	0
1	540946.4802	4956929	13.42982	1.012989	1.026147	3855.712	1.49E+07	22.53125	507.6572	47	2674.125	0.006166947	0
1	541186.4802	4956929	3.475413	1.028911	1.058657	6938.93	4.81E+07	12.70313	161.3694	57	2672.297	0.007413719	0
1	541426.4802	4956929	33.45728	0.9262819	0.8579981	8838.964	7.81E+07	12.48438	155.8596	32	2622.328	0.005563005	0
1	541666.4802	4956929	6.512307	0.9058908	0.8206382	7090.729	5.03E+07	12.51563	156.6409	55	2586.453	0.002459577	0
1	541906.4802	4956929	0	0.9214664	0.8491004	5851.239	3.42E+07	13.98438	195.5627	64	2574.234	0.000385105	0
1	542146.4802	4956929	5.15625	0.8346376	0.69662	6360.319	4.05E+07	10.96875	120.3135	53	2558.938	0.002935157	0
1	542386.4802	4956929	0	0.7953663	0.6326076	6643.792	4.41E+07	6.0625	36.75391	64	2541	0.003516553	0
1	542626.4802	4956929	0	0.7073545	0.5003505	6790.115	4.61E+07	7.03125	49.43848	64	2537.609	0.000247536	0
1	542866.4802	4956929	0.46875	0.7824152	0.6121735	7519.573	5.65E+07	6.53125	42.65723	63	2528.188	0.002419515	0
1	543106.4802	4956929	2.732075	0.9488685	0.9003515	7681.36	5.90E+07	6.125	37.51563	59	2530.531	0.00640923	0
1	543346.4802	4956929	0	0.8884833	0.7894025	6838.957	4.68E+07	8.28125	68.5791	64	2527.609	0.003366379	0
1	543586.4802	4956929	0.46875	0.7147135	0.5108154	6953.205	4.83E+07	7.40625	54.85254	63	2505.641	0	0
1	543826.4802	4956929	11.94623	0.8300085	0.6889141	8539.79	7.29E+07	5.015625	25.15649	42	2499.859	0.003977139	0
1	544066.4802	4956929	18.78023	0.8920528	0.7957582	6302.609	3.97E+07	7.15625	51.21191	37	2497.234	0.004891458	0
1	544306.4802	4956929	15.41856	0.6828215	0.4662451	8392.797	7.04E+07	1.9375	3.753906	38	2485.422	0.004800256	0
1	544546.4802	4956929	0	0.5510237	0.3036271	7438.055	5.53E+07	2.0625	4.253906	64	2475.297	0.00301061	0
1	544786.4802	4956929	0	0.8703395	0.7574908	7461.255	5.57E+07	3.015625	9.093994	64	2466.063	0	0
1	545026.4802	4956929	8.966714	0.8416868	0.7084367	8286.615	6.87E+07	6.65625	44.30566	50	2465.781	0.003595641	0
1	545266.4802	4956929	0.9375	0.919208	0.8449433	7716.654	5.95E+07	9.109375	82.98071	62	2475.078	0.006718082	0
1	545506.4802	4956929	0	0.9229728	0.8518788	7607.634	5.79E+07	6.953125	48.34595	64	2500.188	0.002504672	0
1	545746.4802	4956929	0	0.9713272	0.9434766	7866.861	6.19E+07	10.14063	102.8323	64	2505.281	0.000577197	0
1	545986.4802	4956929	0	0.8692551	0.7556044	8883.823	7.89E+07	4.4375	19.69141	64	2488.188	0.001674591	0
1	546226.4802	4956929	0	0.6866761	0.4715241	8301.235	6.89E+07	2.09375	4.383789	64	2482.25	0.000161979	0
1	546466.4802	4956929	0	0.6536548	0.4272646	7699.629	5.93E+07	2.140625	4.582275	64	2475.25	0	0
1	546706.4802	4956929	0	0.747892	0.5593424	7732.496	5.98E+07	1.796875	3.22876	64	2470.969	0	0
1	546946.4802	4956929	0	0.9143745	0.8360808	6136.121	3.77E+07	7.203125	51.88501	64	2472.844	0	0
1	547186.4802	4956929	0	1.212554	1.470287	3006.911	9.04E+06	31.53125	994.2197	64	2357.297	0	0
1	547426.4802	4956929	0	1.112749	1.238211	3609.455	1.30E+07	20.20313	408.1663	64	2264.953	0	0
1	547666.4802	4956929	0	1.019311	1.038995	4106.014	1.69E+07	12.10938	146.637	64	2196.047	0	0
1	547906.4802	4956929	0	1.178318	1.388433	2193.808	4.81E+06	22.25	495.0625	64	2180.188	0	0
1	548146.4802	4956929	0	1.228269	1.508644	2453.315	6.02E+06	25.125	631.2656	64	2198.078	0	0
1	548386.4802	4956929	0	1.205619	1.453518	1273.745	1.62E+06	32.60938	1063.371	64	2139.797	0.000276214	0
1	548626.4802	4956929	2.34375	1.180942	1.394625	1851.985	3.43E+06	25.9375	672.7539	59	2083.938	0.004733055	0
1	548866.4802	4956929	0.9375	1.088414	1.184644	2560.126	6.55E+06	15.8125	250.0352	62	2056.359	0.004660893	0
1	549106.4802	4956929	0.9375	1.062076	1.128005	1488.782	2.22E+06	24.90625	620.3213	62	2065.547	0.003566467	0
1	549346.4802	4956929	0	1.186416	1.407582	1510.885	2.28E+06	31.64063	1001.129	64	2154.797	0.00271931	0
1	549586.4802	4956929	0	1.287401	1.657402	1722.186	2.97E+06	31.65625	1002.118	64	2267.531	0.003642462	0
1	549826.4802	4956929	0	1.44188	2.079018	1496.656	2.24E+06	36.17188	1308.405	64	2301.641	0	0
1	550066.4802	4956929	0	1.089765	1.187588	4769.741	2.28E+07	20.82813	433.8108	64	2423.563	0	0
1	550306.4802	4956929	0	0.998085	0.9961737	5587.67	3.12E+07	14.45313	208.8928	64	2490.25	0	0
1	550546.4802	4956929	0	0.87971	0.7738896	5723.645	3.28E+07	13.53125	183.0947	64	2506.531	0	0
1	550786.4802	4956929	0	0.9095973	0.8273672	5750.072	3.31E+07	12.875	165.7656	64	2508.297	0	0
1	551026.4802	4956929	0	0.9790297	0.9584992	5417.39	2.93E+07	15.03125	225.9385	64	2547.078	0	0
1	551266.4802	4956929	0	1.047073	1.096361	5117.338	2.62E+07	15.46875	239.2822	64	2537.547	0	0
1	551506.4802	4956929	0	0.8294428	0.6879753	6441.778	4.15E+07	9.046875	81.84595	64	2483.438	0	0
1	551746.4802	4956929	0	0.9379557	0.879761	6018.445	3.62E+07	10.73438	115.2268	64	2459.25	0	0
1	551986.4802	4956929	0	0.8942776	0.7997324	5499.808	3.02E+07	15.28125	233.5166	64	2481.234	0	0
1	552226.4802	4956929	0	0.9749349	0.950498	6331.994	4.01E+07	10.01563	100.3127	64	2489.359	0	0
1	552466.4802	4956929	0	0.8752896	0.7661319	6572.204	4.32E+07	7.59375	57.66504	64	2459.859	0	0
1	552706.4802	4956929	0	0.8816069	0.7772308	6711.652	4.50E+07	4.109375	16.88696	64	2440.844	0	0
1	552946.4802	4956929	0	0.8348487	0.6969724	6685.651	4.47E+07	4.46875	19.96973	64	2427.031	0	0
1	553186.4802	4956929	0	0.8346085	0.6965714	6652	4.42E+07	5.296875	28.05688	64	2426.391	0	0
1	553426.4802	4956929	0	1.004764	1.00955	4790.534	2.29E+07	13.23438	175.1487	64	2423.219	0	0
1	553666.4802	4956929	0	1.282002	1.643529	2838.375	8.06E+06	29.14063	849.176	64	2386.547	0	0
1	553906.4802	4956929	0	0.9166891	0.8403189	5566.446	3.10E+07	15.96875	255.001	64	2480.672	0	0
1	554146.4802	4956929	0	0.8337958	0.6952154	6547.542	4.29E+07	5.46875	29.90723	64	2512.141	0	0
1	554386.4802	4956929	0	0.9847454	0.9697236	6536.594	4.27E+07	6.8125	46.41016	64	2523.328	0	0
1	554626.4802	4956929	2.34375	1.003816	1.007648	6683.244	4.47E+07	10.6875	114.2227	59	2521.859	0.000161979	0
1	554866.4802	4956929	0	0.9030666	0.8155293	7235.73	5.24E+07	5.921875	35.0686	64	2529.688	0.000991576	0
1	555106.4802	4956929	0	0.8883464	0.7891593	7285.118	5.31E+07	3.90625	15.25879	64	2545.203	0.000628926	0
1	555346.4802	4956929	0	0.9313241	0.8673645	7072.446	5.00E+07	6.4375	41.44141	64	2562.328	0.003074228	0
1	555586.4802	4956929	1.875	0.8410807	0.7074168	6465.203	4.18E+07	5	25	60	2575.203	0.005495064	0
1	555826.4802	4956929	0	0.8806304	0.7755098	5534.143	3.06E+07	14.48438	209.7971	64	2549.672	0.004302206	0
1	556066.4802	4956929	0	1.06983	1.144536	5013.581	2.51E+07	15.84375	251.0244	64	2536.328	0.000243478	0
1	556306.4802	4956929	0	1.006315	1.01267	6118.354	3.74E+07	10.75	115.5625	64	2505.609	0	0
1	556546.4802	4956929	0	0.9576284	0.9170522	6117.249	3.74E+07	9	81	64	2513.125	0	0
1	556786.4802	4956929	0	0.9279813	0.8611493	6435.555	4.14E+07	6.859375	47.05103	64	2528.844	0	0
1	557026.4802	4956929	0	0.6159999	0.3794559	6619.933	4.38E+07	3.21875	10.36035	64	2520.406	0	0
1	557266.4802	4956929	0	0.752328	0.5659975	6518.716	4.25E+07	4.78125	22.86035	64	2516.594	0	0
1	557506.4802	4956929	0	0.8910717	0.7940089	6381.962	4.07E+07	7.0625	49.87891	64	2534.172	0	0
1	557746.4802	4956929	0	0.9341954	0.872721	6589.338	4.34E+07	5.328125	28.38892	64	2551.016	0	0
1	557986.4802	4956929	0	0.9490414	0.9006796	6635.269	4.40E+07	4.796875	23.01001	64	2549.672	0.001894642	0
1	510946.4802	4956689	0	0.539085	0.2906126	3587.563	1.29E+07	2.421875	5.865479	64	2475.234	0	0
1	511186.4802	4956689	0	0.8704876	0.7577487	3336.281	1.11E+07	7.296875	53.24438	64	2481.188	0	0
1	511426.4802	4956689	0	0.7106299	0.5049949	3603.943	1.30E+07	4.578125	20.95923	64	2514.641	0	0
1	511666.4802	4956689	0	0.6598622	0.4354181	3629.679	1.32E+07	1.671875	2.795166	64	2519.516	0	0
1	511906.4802	4956689	0	0.3334838	0.1112114	3565.864	1.27E+07	0.546875	0.2990723	64	2518.172	0	0
1	512146.4802	4956689	0	0.4912446	0.2413213	3577.018	1.28E+07	1.53125	2.344727	64	2519.531	0	0
1	512386.4802	4956689	0	0.9511809	0.904745	3186.925	1.02E+07	9.65625	93.24316	64	2531.094	0	0
1	512626.4802	4956689	0	0.9170147	0.8409159	3498.953	1.22E+07	5.96875	35.62598	64	2534.609	0	0
1	512866.4802	4956689	0	0.8876594	0.7879391	3563.546	1.27E+07	3.703125	13.71313	64	2522.625	0	0
1	513106.4802	4956689	0	0.7705168	0.5936962	3566.048	1.27E+07	3.84375	14.77441	64	2522.922	0	0
1	513346.4802	4956689	0	0.8688802	0.7549528	3550.315	1.26E+07	3.59375	12.91504	64	2525.359	0	0
1	513586.4802	4956689	0	0.8557494	0.732307	3532.582	1.25E+07	5.53125	30.59473	64	2519.547	0	0
1	513826.4802	4956689	0	0.8549749	0.730982	3558.533	1.27E+07	5.265625	27.72681	64	2510.422	0	0
1	514066.4802	4956689	0	0.8096197	0.6554841	3594.63	1.29E+07	4.59375	21.10254	64	2500.375	0	0
1	514306.4802	4956689	0	0.764186	0.5839802	3600.782	1.30E+07	2.90625	8.446289	64	2503.719	0	0
1	514546.4802	4956689	0	0.6812634	0.4641199	3605.638	1.30E+07	2.203125	4.85376	64	2505.828	0	0
