"x","y","slope240","descape240","wolfuse","Prob","CumProb"
526263.78694287,4998273.9525786,0.392882933141625,0.00174054761103634,0,8.8760288351308e-08,0.999885806792014
528183.78694287,4987473.9525786,0.182242990654206,0.326830585464334,0,8.87085774936297e-08,0.999885895500591
516423.78694287,4979553.9525786,0.275701049604601,0.0201145356662180,0,8.86890201801651e-08,0.999885984189611
544743.78694287,4990113.9525786,0.388569489575845,0,0,8.86792779875986e-08,0.99988607286889
514983.78694287,4983153.9525786,0.475197699496765,0,0,8.86472856266743e-08,0.999886161516175
544983.78694287,4990113.9525786,0.507189187634795,0,0,8.86077945777181e-08,0.99988625012397
515703.78694287,4986993.9525786,0.310927505391804,0,0,8.85118376222127e-08,0.999886338635807
545223.78694287,4978593.9525786,0.465851905104242,0.0103730400403769,0.0206696462640083,8.82389180359661e-08,0.999886426874725
538023.78694287,4991553.9525786,0.117181883537024,0.140009084791386,0,8.8185745048101e-08,0.99988651506047
522183.78694287,4997073.9525786,0.685837526959022,0,0,8.81567551057537e-08,0.999886603217225
546423.78694287,4985553.9525786,0.552120776419842,0,0,8.81435781361143e-08,0.999886691360803
534183.78694287,4999233.9525786,0.741552954708843,0,0,8.81092258189394e-08,0.99988677947003
515223.78694287,4984833.9525786,0.373472437095615,0,0,8.79385866327676e-08,0.999886867408616
540183.78694287,4972353.9525786,0.214234363767074,0.0242761355989233,0.00164624960943181,8.78320959272568e-08,0.999886955240712
518823.78694287,4990353.9525786,0.386772106398275,0.0634996214670256,0,8.78242906342328e-08,0.999887043065002
543543.78694287,4991073.9525786,0.0521207764198418,0,0,8.77657891050755e-08,0.999887130830791
531783.78694287,4998753.9525786,0.286843997124371,0,0,8.76792727945935e-08,0.999887218510064
538983.78694287,4996113.9525786,0.349029590222861,0.0118800134589502,0,8.75626748355548e-08,0.999887306072739
526023.78694287,4998273.9525786,0.564701768511862,0.0110237550471063,0,8.74933392099657e-08,0.999887393566078
545223.78694287,4983633.9525786,0.326383896477354,0.0141553583445491,0.0907743833342213,8.7371957175019e-08,0.999887480938036
539703.78694287,4976193.9525786,0.118619698058950,0.118859858681023,0.0138540981222489,8.71816679588087e-08,0.999887568119704
529383.78694287,4998753.9525786,0.542056074766355,0.0162428078734859,0,8.70850373931119e-08,0.99988765520474
543303.78694287,4977873.9525786,0.215672178289001,0.0374743522880215,0.0728340203973788,8.70099380198514e-08,0.999887742214679
537303.78694287,4997313.9525786,0.346872868439971,0.00394305181695828,0,8.69832367803285e-08,0.999887829197916
544023.78694287,4991553.9525786,0.404744787922358,0,1.55801863496237e-05,8.68020152920393e-08,0.999887915999931
516903.78694287,4978593.9525786,0.111790079079799,0.0165657890309556,0,8.6735843485374e-08,0.999888002735775
515463.78694287,4984833.9525786,0.233644859813084,0,0,8.6714357464535e-08,0.999888089450132
524103.78694287,4998033.9525786,0.697699611790079,0.00354874663526245,0,8.6707895362424e-08,0.999888176158027
543783.78694287,4991073.9525786,0.156362329259526,0,0,8.66862231757284e-08,0.99988826284425
517143.78694287,4989393.9525786,0.487059784327822,0.0336174545760431,0,8.65974886510727e-08,0.99988834944174
539943.78694287,4991553.9525786,0.0905823148813803,0.0939390141318977,0,8.6519621804298e-08,0.999888435961361
545703.78694287,4986753.9525786,0.279295585909418,0.000788610363391655,0,8.64815897418908e-08,0.99988852244295
525543.78694287,4998033.9525786,0.346153961179008,0,0,8.64664437466466e-08,0.999888608909395
532503.78694287,4974513.9525786,0.0945363048166786,0.189194229475101,0.0483926948989274,8.62617147296438e-08,0.99988869517111
545223.78694287,4988433.9525786,0.263838964773544,0,0,8.6233794293111e-08,0.999888781404904
539223.78694287,4995873.9525786,0.191229331416247,0.00466400992597577,0,8.6117576426826e-08,0.99988886752248
515463.78694287,4985553.9525786,0.274622573687994,0,0,8.60532561643267e-08,0.999888953575736
526983.78694287,4998273.9525786,0.265276779295471,0.00157722072678331,0,8.59417224455738e-08,0.999889039517459
544983.78694287,4982433.9525786,0.309489690869878,0.0148034825033647,0.120480172094785,8.5888698881158e-08,0.999889125406158
540423.78694287,4995393.9525786,0.298706081955428,0,0,8.58321827055462e-08,0.99988921123834
534183.78694287,4974033.9525786,0.140546369518332,0.0254277422611036,0.699932685482094,8.57728762856992e-08,0.999889297011217
518343.78694287,4977153.9525786,0.180805176132279,0.0352822510094213,0.0609538431190164,8.57330232238222e-08,0.99988938274424
526983.78694287,4998033.9525786,0.141624730409777,0.00197152590847914,0,8.55639346119732e-08,0.999889468308174
535143.78694287,4997793.9525786,0.350467404744788,0.0169066453566622,0,8.54156350300217e-08,0.99988955372381
544263.78694287,4990833.9525786,0.309130122214234,0,0,8.52841725359383e-08,0.999889639007982
543543.78694287,4975473.9525786,0.343278332135155,0.0100015730148048,0.0259540375031857,8.5262914132181e-08,0.999889724270896
519543.78694287,4994433.9525786,0.446082070452912,0.000788610363391655,0,8.52536000233952e-08,0.999889809524496
539223.78694287,4993713.9525786,0.231128799424874,0.0679387449528937,0,8.52515718140953e-08,0.999889894776068
532503.78694287,4998513.9525786,0.175053918044572,0,0,8.52288708173177e-08,0.999889980004939
515463.78694287,4981713.9525786,0.254493170381021,0.00118291554508748,0,8.51917651501527e-08,0.999890065196704
543543.78694287,4974993.9525786,0.275341480948958,0,0.00931876267996734,8.51806747423787e-08,0.999890150377379
515463.78694287,4987473.9525786,0.478073328540618,0,0,8.51389852413429e-08,0.999890235516364
520263.78694287,4995393.9525786,0.547088425593098,0,0,8.51112583310328e-08,0.999890320627622
532263.78694287,4998513.9525786,0.158878504672897,0,0,8.50036046098952e-08,0.999890405631227
545223.78694287,4983153.9525786,0.319194823867721,0,0.161177233726085,8.485756359301e-08,0.99989049048879
546423.78694287,4985793.9525786,0.546369518332135,0,0,8.48531378548924e-08,0.999890575341928
514983.78694287,4984593.9525786,0.470524917325665,0,0,8.48440598759497e-08,0.999890660185988
515943.78694287,4987233.9525786,0.186196980589504,0,0,8.46065682093574e-08,0.999890744792556
544983.78694287,4981953.9525786,0.254133831775701,0.0192171265141319,0.0791583453443552,8.45214350314036e-08,0.999890829313992
544983.78694287,4983153.9525786,0.254852739036664,0.0105109353970390,0.132304201145859,8.44741603201815e-08,0.999890913788152
517143.78694287,4982913.9525786,0.374191344356578,0.071195995962315,4.32376123288519e-06,8.42665333979888e-08,0.999890998054685
521463.78694287,4996113.9525786,0.438892997843278,0,0,8.42344651427499e-08,0.99989108228915
543783.78694287,4991313.9525786,0.204529115744069,0,0,8.42105392619379e-08,0.99989116649969
541623.78694287,4975713.9525786,0.251258202731848,0.0701786170928668,0.00183369930352872,8.41328164284606e-08,0.999891250632506
515703.78694287,4980273.9525786,0.221782890007189,0,0,8.40474497964604e-08,0.999891334679956
522423.78694287,4973313.9525786,0.00215672178289001,0.0647725858008075,0.000407553048879699,8.39802613768851e-08,0.999891418660217
536823.78694287,4997553.9525786,0.492811042415528,0.0142458445491252,0,8.38931855267171e-08,0.999891502553403
545463.78694287,4987233.9525786,0.181164629762761,0,0,8.38364244774635e-08,0.999891586389827
539463.78694287,4971633.9525786,0.249460819554277,0.0116490410497981,0.0628280880805067,8.37824996843713e-08,0.999891670172327
515223.78694287,4986753.9525786,0.502156836808052,0,0,8.36803428241942e-08,0.99989175385267
514983.78694287,4984833.9525786,0.471243824586628,0,0,8.35113786869811e-08,0.999891837364049
531063.78694287,4998993.9525786,0.367721179007908,0,0,8.34532142760467e-08,0.999891920817263
545943.78694287,4986513.9525786,0.344356578001438,0,0,8.33618094987681e-08,0.999892004179072
518343.78694287,4991553.9525786,0.389647735442128,0.0295540292732167,0,8.33260648557855e-08,0.999892087505137
514983.78694287,4984353.9525786,0.449676606757728,0,0,8.330715263793e-08,0.99989217081229
517383.78694287,4977153.9525786,0.080158159597412,0.00754265982503365,0.0246671135102757,8.3236934789135e-08,0.999892254049224
520983.78694287,4995633.9525786,0.380661509705248,0,0,8.32205500837002e-08,0.999892337269775
543543.78694287,4991553.9525786,0.153486700215672,0,0,8.30839983893462e-08,0.999892420353773
545223.78694287,4987713.9525786,0.131200575125809,0.000788610363391655,0,8.30414042128639e-08,0.999892503395177
543303.78694287,4976193.9525786,0.191948238677211,0.00561594717362046,0.101467960449301,8.2819063271791e-08,0.99989258621424
543543.78694287,4974753.9525786,0.372393961179008,0,0.0225457918707101,8.277345484974e-08,0.999892668987695
520023.78694287,4988193.9525786,0.187275341480949,0.122719969717362,0,8.27289763601884e-08,0.999892751716672
540183.78694287,4978113.9525786,0.163910855499641,0.141690612382234,0.0349459755997472,8.2645114384644e-08,0.999892834361786
514983.78694287,4983393.9525786,0.428109388928828,0,0,8.25772073471669e-08,0.999892916938993
515463.78694287,4985793.9525786,0.266714593817398,0,0,8.25114211988154e-08,0.999892999450415
527463.78694287,4998513.9525786,0.342559424874191,0.00387539956258412,0,8.25012270288805e-08,0.999893081951642
545463.78694287,4986513.9525786,0.340762041696621,0.0169383327725437,0,8.24552097734923e-08,0.999893164406851
527223.78694287,4998273.9525786,0.189072609633357,0.000394305181695828,0,8.24105722216067e-08,0.999893246817424
522183.78694287,4996833.9525786,0.725018087706686,0.0127388711305518,0,8.23490290723764e-08,0.999893329166453
521943.78694287,4986993.9525786,0.187994248741912,0.195074865410498,0,8.2338252747467e-08,0.999893411504705
515463.78694287,4981233.9525786,0.246944759166068,0,0,8.23143740283531e-08,0.99989349381908
524583.78694287,4979313.9525786,0.0402588066139468,0.249382065948856,0,8.23008696635804e-08,0.99989357611995
543543.78694287,4991313.9525786,0.0776419841840403,0,0,8.22493415831833e-08,0.99989365836929
520743.78694287,4972833.9525786,0.142703091301222,0.00436278768506057,0.0930718602277031,8.21790442190236e-08,0.999893740548335
541143.78694287,4973313.9525786,0.406542171099928,0.0413625420592194,0,8.21750877032038e-08,0.999893822723423
536343.78694287,4995393.9525786,0.133357296908699,0.0674231578061911,0,8.2105180371831e-08,0.999893904828603
539943.78694287,4977153.9525786,0.095255212077642,0.135167227456258,0,8.20976918825175e-08,0.999893986926295
545223.78694287,4987233.9525786,0.0409777138749101,0,0,8.20708016896376e-08,0.999894068997097
532023.78694287,4998993.9525786,0.384974953271028,0,0,8.20363629761706e-08,0.99989415103346
545463.78694287,4978833.9525786,0.581236635514019,0.0151977876850606,0.0221278587071869,8.18965343467224e-08,0.999894232929994
521463.78694287,4971633.9525786,0.00862688713156003,0,2.19432153445423e-07,8.1894509812807e-08,0.999894314824504
544503.78694287,4976673.9525786,0.235442242990654,0,0.00408425977788369,8.18937754427081e-08,0.999894396718279
540663.78694287,4971633.9525786,0.263120057512581,0.000394305181695828,0,8.18838808213151e-08,0.99989447860216
542103.78694287,4973073.9525786,0.391804457225018,0.0100401329071332,0,8.17931232829473e-08,0.999894560395283
521943.78694287,4974753.9525786,0.144140905823149,0.10028600269179,8.31225584988359e-06,8.1788381848518e-08,0.999894642183665
525543.78694287,4989153.9525786,0.209202012940331,0.249834118438762,0,8.17096225443541e-08,0.999894723893287
544983.78694287,4980753.9525786,0.404385449317038,0.0272382150067295,0.0663186518089967,8.16223122778856e-08,0.9998948055156
538743.78694287,4991313.9525786,0.169662113587347,0.136154441453567,0,8.15433365862242e-08,0.999894887058936
515703.78694287,4980993.9525786,0.130841121495327,0,0,8.1533760092858e-08,0.999894968592696
521463.78694287,4985793.9525786,0.324586743350108,0.202002102960969,0,8.14957437151103e-08,0.99989505008844
543783.78694287,4975473.9525786,0.442846872753415,0.0129504710632571,0.0174832289658330,8.14447694780853e-08,0.99989513153321
520743.78694287,4972593.9525786,0.152048885693746,0.00512596736204576,0.0652189413694149,8.13668156138362e-08,0.999895212900025
543783.78694287,4991793.9525786,0.320992207045291,0,4.11419565990546e-06,8.13516914164186e-08,0.999895294251717
534903.78694287,4974273.9525786,0.101006470165349,0.0235537012113055,0.699322751155146,8.12234118458094e-08,0.999895375475129
545703.78694287,4987233.9525786,0.311646412652768,0.00157722072678331,0,8.1195897760686e-08,0.999895456671026
529623.78694287,4998273.9525786,0.407979985621855,0.0281224343876178,0,8.11705963878232e-08,0.999895537841623
526023.78694287,4984353.9525786,0.288641380301941,0.337879962987887,0,8.11404719930568e-08,0.999895618982095
536103.78694287,4996593.9525786,0.236520488856937,0.0400310985868102,0,8.10975234166803e-08,0.999895700079618
523383.78694287,4980513.9525786,0.0600287562904385,0.23626901076716,0,8.1060708007343e-08,0.999895781140326
521943.78694287,4996833.9525786,0.693745506829619,0.00670318808882907,0,8.10578680990768e-08,0.999895862198194
544983.78694287,4977393.9525786,0.290798102084831,0,0,8.09154379270518e-08,0.999895943113632
537543.78694287,4993233.9525786,0.296189791516894,0.121718792059219,0,8.08510410785104e-08,0.999896023964673
545223.78694287,4977633.9525786,0.360891445003595,0,0,8.06768935557314e-08,0.999896104641567
520983.78694287,4973553.9525786,0.00862688713156003,0.0182360952220727,0.102677317959225,8.0671980747305e-08,0.999896185313548
515463.78694287,4980993.9525786,0.286125089863408,0.00213485279273217,0,8.06698491585123e-08,0.999896265983397
545703.78694287,4983873.9525786,0.323148928828181,0,0.0918270096083375,8.0663114591966e-08,0.999896346646511
516663.78694287,4983393.9525786,0.233644859813084,0.0475352708613728,0.000310083426805721,8.06507218459862e-08,0.999896427297233
545223.78694287,4988193.9525786,0.177929547088426,0,0,8.05913704860751e-08,0.999896507888604
519303.78694287,4994433.9525786,0.503953989935298,0.000788610363391655,0,8.05829116078484e-08,0.999896588471515
519063.78694287,4994193.9525786,0.553558590941769,0.00371207267833109,0,8.0539056754859e-08,0.999896669010572
542583.78694287,4973313.9525786,0.354421279654925,0,0.00490750193304257,8.0527265311718e-08,0.999896749537837
523143.78694287,4986993.9525786,0.119338605319914,0.225401581426649,0,8.04311278881458e-08,0.999896829968965
526743.78694287,4997313.9525786,0.525161869158879,0.0518462146702557,0,8.04298266837002e-08,0.999896910398792
519783.78694287,4994913.9525786,0.508986340762042,0.00118291554508748,0,8.0221656268536e-08,0.999896990620448
544503.78694287,4981953.9525786,0.158159597411934,0.042438383243607,0.0290990725715298,8.01261847497503e-08,0.999897070746633
519063.78694287,4994433.9525786,0.595614780733285,0.000788610363391655,0,8.00866525542781e-08,0.999897150833285
543063.78694287,4980753.9525786,0.264198533429188,0.079544431359354,0.0862879967055483,8.0035618845664e-08,0.999897230868904
521943.78694287,4972833.9525786,0.0197699496764917,0.0430459034320323,0.00866431437823704,7.99916572033696e-08,0.999897310860561
518823.78694287,4994193.9525786,0.606398389647736,0.00118291554508748,0,7.98064939289368e-08,0.999897390667055
545223.78694287,4987953.9525786,0.130841121495327,0,0,7.97277935281654e-08,0.999897470394849
544503.78694287,4990833.9525786,0.455787203450755,0.00489498822341857,0,7.96697792947207e-08,0.999897550064628
526503.78694287,4998273.9525786,0.352624126527678,0.00607790376850606,0,7.96550019916044e-08,0.99989762971963
545223.78694287,4987473.9525786,0.0815959741193386,0.00174054761103634,0,7.95336086014169e-08,0.999897709253239
540903.78694287,4971873.9525786,0.224299065420561,0,0,7.94694503553578e-08,0.99989778872269
520743.78694287,4987953.9525786,0.232207045291157,0.152123065275908,0,7.94547492325472e-08,0.999897868177438
515223.78694287,4982193.9525786,0.296549360172538,0,0,7.93788597023427e-08,0.999897947556298
515703.78694287,4980753.9525786,0.134795111430625,0,0,7.93294410780967e-08,0.99989802688574
537543.78694287,4996833.9525786,0.447519884974838,0.0259297779273217,0,7.93121859078732e-08,0.999898106197925
536583.78694287,4997553.9525786,0.419122933141625,0.0151977876850606,0,7.9230163093527e-08,0.999898185428088
542583.78694287,4978113.9525786,0.124370956146657,0.0425916133916555,0.161663698108426,7.92228068715106e-08,0.999898264650895
543063.78694287,4992513.9525786,0.202372393961179,0,0,7.9200243022962e-08,0.999898343851138
528183.78694287,4987713.9525786,0.323508267433501,0.335436742934051,0,7.91615358958104e-08,0.999898423012674
544023.78694287,4979313.9525786,0.131919482386772,0.0326931527590848,0.0601013029498878,7.91541645448447e-08,0.999898502166839
538743.78694287,4972113.9525786,0.196980589503954,0.0308604475100942,0.101453921592626,7.89971924685914e-08,0.99989858116403
541623.78694287,4994433.9525786,0.291517009345794,0,0,7.89358484232808e-08,0.99989866009988
516423.78694287,4979073.9525786,0.143421998562185,0.0117869364064603,0,7.88953737951036e-08,0.999898738995253
515703.78694287,4980033.9525786,0.218188353702372,0.000788610363391655,0,7.8602696688542e-08,0.99989881759795
530103.78694287,4973073.9525786,0.0201294033069734,0.158368943472409,1.55080626233800e-06,7.8507636059744e-08,0.999898896105586
539943.78694287,4971633.9525786,0.329619094176851,0.0202086978465680,0.0115296882221912,7.84996166800787e-08,0.999898974605203
515223.78694287,4985553.9525786,0.343637670740474,0,0,7.83067776815019e-08,0.99989905291198
543543.78694287,4975713.9525786,0.258447275341481,0.00754006897711979,0.0493404329151434,7.82886315966849e-08,0.999899131200612
538503.78694287,4993713.9525786,0.0776419841840403,0.0768568388290713,0,7.81771349962208e-08,0.999899209377747
542583.78694287,4993233.9525786,0.229331416247304,0,0,7.81515655724963e-08,0.999899287529313
544743.78694287,4990353.9525786,0.362329259525521,0,0,7.79244573740065e-08,0.99989936545377
530103.78694287,4998993.9525786,0.377785880661395,0.00331776833781965,0,7.78710936837208e-08,0.999899443324864
524583.78694287,4987233.9525786,0.135514018691589,0.261979811574697,0,7.78400679296476e-08,0.999899521164932
538503.78694287,4972113.9525786,0.437814521926671,0.0522827388963661,0.0998077756547507,7.78339433514778e-08,0.999899598998875
538743.78694287,4971633.9525786,0.209202012940331,0.0160872728802153,0.113390765456061,7.78097754165884e-08,0.99989967680865
545463.78694287,4990353.9525786,0.719266829618979,0,0,7.77834224608254e-08,0.999899754592073
524343.78694287,4998273.9525786,0.736161035226456,0.00624123065275909,0,7.77084941290352e-08,0.999899832300567
542343.78694287,4993713.9525786,0.296549360172538,0,0,7.76784040189116e-08,0.999899909978971
545223.78694287,4978833.9525786,0.523364485981308,0.0188422022207268,0.0361777880809387,7.76668213341915e-08,0.999899987645792
544263.78694287,4980513.9525786,0.227534148094896,0.0438751934724092,0.0518600549171276,7.76321126176559e-08,0.999900065277905
534663.78694287,4973793.9525786,0.0715312724658519,0.0374822257738896,0.581915000842331,7.75260175928306e-08,0.999900142803922
523863.78694287,4997553.9525786,0.561107232207045,0.0113671938088829,0,7.74970879971983e-08,0.99990022030101
526023.78694287,4998033.9525786,0.415528396836808,0.0146173115746972,0,7.74504378626539e-08,0.999900297751448
538503.78694287,4996113.9525786,0.205248023005032,0.0168706763122476,0,7.72849558599044e-08,0.999900375036404
515223.78694287,4985073.9525786,0.302659956865564,0,0,7.72655150276815e-08,0.99990045230192
545943.78694287,4984113.9525786,0.298706081955428,0,0.0515383779145026,7.71343246399536e-08,0.999900529436244
514983.78694287,4983873.9525786,0.386772106398275,0,0,7.70149910415964e-08,0.999900606451235
536823.78694287,4995633.9525786,0.112508986340762,0.0541850689771198,0,7.69503789850292e-08,0.999900683401614
538023.78694287,4994193.9525786,0.194464414090582,0.0814050807537012,0,7.68832169733025e-08,0.99990076028483
522903.78694287,4996593.9525786,0.282530553558591,0.0075874730820996,0,7.68787663639926e-08,0.999900837163597
515463.78694287,4987953.9525786,0.526240115025162,0.00276013627187079,0,7.68767743427256e-08,0.999900914040372
541383.78694287,4983393.9525786,0.191948238677211,0.159635430686406,0,7.68694596613595e-08,0.999900990909831
517143.78694287,4977873.9525786,0.0862688713156003,0.0189992765814266,0,7.67880344488078e-08,0.999901067697866
526743.78694287,4998273.9525786,0.212437095614666,0.000788610363391655,0,7.67357326840762e-08,0.999901144433598
540903.78694287,4972833.9525786,0.306254493170381,0.0317896954912517,0,7.66879543938446e-08,0.999901221121553
544503.78694287,4981713.9525786,0.175053918044572,0.0465437247644684,0.0192638527518319,7.66738827758514e-08,0.999901297795436
518583.78694287,4992993.9525786,0.554637066858375,0.0207689182368775,0,7.66705682425843e-08,0.999901374466004
544023.78694287,4991073.9525786,0.189791516894321,0,0,7.66556962309303e-08,0.9999014511217
541623.78694287,4978593.9525786,0.106038820992092,0.0821552069313594,0.146305476881963,7.66127212234356e-08,0.999901527734421
515223.78694287,4986513.9525786,0.415887965492451,0,0,7.63765539732266e-08,0.999901604110975
539703.78694287,4996113.9525786,0.299065420560748,0,0,7.63745693868712e-08,0.999901680485545
544743.78694287,4991313.9525786,0.614665708123652,0.00118291554508748,3.47015627047333e-06,7.63293607316598e-08,0.999901756814905
524103.78694287,4980273.9525786,0.159597411933861,0.261982082772544,0,7.63111243274013e-08,0.99990183312603
520263.78694287,4977873.9525786,0.439611905104242,0.139015982503365,0,7.63099767265054e-08,0.999901909436006
538983.78694287,4992513.9525786,0.166427030913012,0.104543236877524,0,7.6262243088902e-08,0.99990198569825
539943.78694287,4975953.9525786,0.139827462257369,0.111831426648721,0.0275575125161807,7.62465738240436e-08,0.999902061944823
515463.78694287,4986033.9525786,0.236520488856937,0,0,7.62077311627066e-08,0.999902138152554
520983.78694287,4972593.9525786,0.0808770668583753,0.0101780282637954,0.0593737302034122,7.6193720155366e-08,0.999902214346275
542823.78694287,4992753.9525786,0.151329978432782,0,0,7.61684126098331e-08,0.999902290514687
533703.78694287,4976193.9525786,0.111430625449317,0.242151413189771,0.00904794953498987,7.61511507440995e-08,0.999902366665838
516663.78694287,4978833.9525786,0.109633357296909,0.0166371130551817,0,7.61189904634858e-08,0.999902442784828
538263.78694287,4997073.9525786,0.321711114306254,0,0,7.59755664760723e-08,0.999902518760395
545703.78694287,4983633.9525786,0.377066973400431,0,0.121439493967611,7.59156210943565e-08,0.999902594676016
515703.78694287,4980513.9525786,0.129043853342919,0,0,7.58027426239268e-08,0.999902670478759
540183.78694287,4973313.9525786,0.260963335729691,0.0587949781292059,0.000140359409129720,7.57263056350695e-08,0.999902746205064
544743.78694287,4976433.9525786,0.347591775700935,0,0.000116892344287481,7.57050568278479e-08,0.999902821910121
531063.78694287,4998753.9525786,0.328181279654924,0.0101166302153432,0,7.56673834047734e-08,0.999902897577504
520503.78694287,4971633.9525786,0.297268267433501,0.000394305181695828,0.000273744098280636,7.56174503076513e-08,0.999902973194955
545463.78694287,4987953.9525786,0.221423436376707,0,0,7.5587948534627e-08,0.999903048782903
541383.78694287,4994673.9525786,0.265276779295471,0,0,7.54595795122514e-08,0.999903124242483
521943.78694287,4997073.9525786,0.654924514737599,0,0,7.53390163122989e-08,0.9999031995815
544503.78694287,4976193.9525786,0.299065420560748,0,0.00389032629182679,7.53354200703451e-08,0.99990327491692
519783.78694287,4993473.9525786,0.618979151689432,0.0470100100942127,0,7.53090782435119e-08,0.999903350225997
543063.78694287,4978113.9525786,0.126168224299065,0.0403650067294751,0.111940227587865,7.5260109009669e-08,0.999903425486106
542343.78694287,4994433.9525786,0.542774982027318,0,0,7.51343749771359e-08,0.999903500620481
523383.78694287,4996353.9525786,0.398634191229331,0.0320347913862719,0,7.5046150718518e-08,0.999903575666632
541143.78694287,4976193.9525786,0.109273903666427,0.0889083950201884,0,7.5042732056354e-08,0.999903650709364
519303.78694287,4994673.9525786,0.538102199856219,0,0,7.50237643264925e-08,0.999903725733128
541863.78694287,4980753.9525786,0.218907260963336,0.134645777254374,0.00956570256918277,7.49985663199294e-08,0.999903800731695
537783.78694287,4997553.9525786,0.457943925233645,0.00236583109017497,0,7.47273536153203e-08,0.999903875459048
522663.78694287,4996353.9525786,0.244428468727534,0.00919012449528937,0,7.47110376768618e-08,0.999903950170086
521463.78694287,4972833.9525786,0.0143781452192667,0.0258111372812921,0.0511112295014694,7.47104518559278e-08,0.999904024880538
533703.78694287,4998753.9525786,0.321351545650611,0,0,7.47086206809315e-08,0.999904099589159
518583.78694287,4992753.9525786,0.514018691588785,0.0245064266487214,0,7.46615627479717e-08,0.999904174250721
523623.78694287,4997313.9525786,0.438533429187635,0.00883803835800808,0,7.46599871157681e-08,0.999904248910709
539943.78694287,4974753.9525786,0.202731847591661,0.0774187752355316,0.0889617149579338,7.46554123013366e-08,0.99990432356612
540183.78694287,4973793.9525786,0.396477469446441,0.0784081847240915,0.00889661785944153,7.44511369565515e-08,0.999904398017258
523143.78694287,4986273.9525786,0.0276779295470884,0.231229138627187,0,7.44427111286333e-08,0.999904472459969
518103.78694287,4976913.9525786,0.157440690150971,0.0135274814939435,0.13189592239608,7.43758681295349e-08,0.999904546835837
539223.78694287,4976193.9525786,0.0305535585909418,0.132019263122476,0.0139239108367015,7.43243104533051e-08,0.999904621160147
544263.78694287,4991553.9525786,0.417325780014378,0,0.000310294297632401,7.42647113210382e-08,0.999904695424859
539703.78694287,4995873.9525786,0.173975557153127,0,0,7.42646310449032e-08,0.99990476968949
516423.78694287,4984113.9525786,0.463335844716032,0.0566404020861373,0.00206404310432958,7.42405804192858e-08,0.99990484393007
546183.78694287,4984593.9525786,0.279295585909418,0,0.00798042047455655,7.42290639772316e-08,0.999904918159134
538983.78694287,4991793.9525786,0.302300618260244,0.131976110363392,0,7.42279732551353e-08,0.999904992387107
520023.78694287,4995153.9525786,0.518691703810209,0.00466400992597577,0,7.41905039626651e-08,0.999905066577611
527943.78694287,4998513.9525786,0.313803134435658,0.00986626850605653,0,7.41004856294137e-08,0.999905140678097
545943.78694287,4986753.9525786,0.301222142343638,0.000394305181695828,0,7.40891088345998e-08,0.999905214767206
514983.78694287,4985073.9525786,0.406542171099928,0,0,7.40867151832075e-08,0.999905288853921
545943.78694287,4986033.9525786,0.218907260963336,0,0,7.40615421159957e-08,0.999905362915463
545463.78694287,4983393.9525786,0.350467404744788,0,0.158484365033312,7.40568275917966e-08,0.99990543697229
524343.78694287,4996353.9525786,0.386412767792955,0.0475668152759085,0,7.4015472041192e-08,0.999905510987763
527703.78694287,4998513.9525786,0.295470884255931,0.00712292395693136,0,7.40146257726453e-08,0.999905585002389
545703.78694287,4987473.9525786,0.259166182602444,0,0,7.38229868168198e-08,0.999905658825375
520023.78694287,4994913.9525786,0.552120776419842,0.0133895861372813,0,7.38185094902446e-08,0.999905732643885
544983.78694287,4977153.9525786,0.282890122214234,0,0,7.3792770084476e-08,0.999905806436655
515223.78694287,4985313.9525786,0.287922473040978,0,0,7.37874324755402e-08,0.999905880224088
523623.78694287,4997793.9525786,0.600287562904385,0.00450068304172275,0,7.37362285872818e-08,0.999905953960316
517383.78694287,4977873.9525786,0.360532106398275,0.0463764636608345,9.75781172381321e-07,7.36918529017352e-08,0.99990602765217
545463.78694287,4983633.9525786,0.335729690869878,0.00853681864064603,0.114417401846794,7.36600411833225e-08,0.99990610131221
542583.78694287,4973073.9525786,0.373472437095615,0,0.00246081359134112,7.35384489553614e-08,0.99990617485066
516183.78694287,4988193.9525786,0.327102803738318,0.0136627860026918,0,7.34965038079472e-08,0.999906248347163
543543.78694287,4992513.9525786,0.369158993529835,0,0.000689255811006752,7.34736234037408e-08,0.999906321820786
542823.78694287,4980753.9525786,0.409058231488138,0.101452220726783,0.081788579138115,7.34672355006334e-08,0.999906395288022
534183.78694287,4998753.9525786,0.364845549964055,0,0,7.34542246253258e-08,0.999906468742247
527703.78694287,4998993.9525786,0.457584586628325,0.00118291554508748,0,7.34081547574106e-08,0.999906542150401
545943.78694287,4987233.9525786,0.388209920920201,0.00252915797442799,0,7.33748627964704e-08,0.999906615525264
531543.78694287,4972113.9525786,0.0125808770668584,0.105880551816958,0.109961396743849,7.33430923150934e-08,0.999906688868356
542103.78694287,4994433.9525786,0.431344356578001,0,0,7.33319497875719e-08,0.999906762200306
544263.78694287,4991313.9525786,0.340762041696621,0,0,7.33255755139144e-08,0.999906835525882
543783.78694287,4980753.9525786,0.207045291157441,0.0616586137281292,0.0575253095387912,7.32668829474736e-08,0.999906908792764
525543.78694287,4997553.9525786,0.242990654205607,0.0163578650740242,0,7.32305817671475e-08,0.999906982023346
544263.78694287,4991073.9525786,0.273903666427031,0,0,7.31899661326875e-08,0.999907055213312
