"x","y","forest240","wolfuse","Prob","CumProb"
546903.78694287,4975473.9525786,0,0.0009869028266338,6.90036719695374e-10,0.999999761828438
537303.78694287,5000193.9525786,0,0,6.88974851086326e-10,0.999999762517413
544743.78694287,4972353.9525786,0.0625,0.060307803732464,6.88748553428174e-10,0.999999763206161
516423.78694287,4994433.9525786,0,0,6.87955450921859e-10,0.999999763894117
540663.78694287,4999473.9525786,0.453125,0,6.87937915252013e-10,0.999999764582055
545943.78694287,4995153.9525786,1,0.143878122565698,6.87367134765294e-10,0.999999765269422
514983.78694287,4972113.9525786,0.6875,0,6.8661081401882e-10,0.999999765956033
520743.78694287,5000673.9525786,1,0,6.85203772053949e-10,0.999999766641236
518583.78694287,4999233.9525786,1,0,6.84870094394027e-10,0.999999767326107
543543.78694287,4996593.9525786,0.1875,0,6.83690864947949e-10,0.999999768009797
517383.78694287,4974513.9525786,0,0.406311581984763,6.81999821314001e-10,0.999999768691797
545463.78694287,4996593.9525786,0.921875,6.65639214342384e-05,6.81766374844321e-10,0.999999769373564
543783.78694287,4997313.9525786,0.546875,0,6.80675044119557e-10,0.999999770054239
516903.78694287,4971633.9525786,0.421875,0.148893378123286,6.78791545766354e-10,0.99999977073303
547143.78694287,4993953.9525786,1,0.086140192742703,6.78420209328865e-10,0.99999977141145
543543.78694287,4996353.9525786,0.09375,0,6.78141249027906e-10,0.999999772089592
546423.78694287,4974513.9525786,0,0,6.77753954186616e-10,0.999999772767346
546903.78694287,4974513.9525786,0.21875,9.70141871645973e-08,6.77341393387316e-10,0.999999773444687
515223.78694287,4993713.9525786,0.28125,0,6.76069225644363e-10,0.999999774120756
546663.78694287,4973793.9525786,0.296875,7.13066431869789e-06,6.75883461024355e-10,0.99999977479664
547143.78694287,4973553.9525786,0.578125,0,6.73957266364286e-10,0.999999775470597
515703.78694287,4993473.9525786,0,0,6.72430305025433e-10,0.999999776143027
545463.78694287,4996833.9525786,1,0,6.71157788653179e-10,0.999999776814185
544503.78694287,4996833.9525786,0.625,0,6.70060852342233e-10,0.999999777484246
546663.78694287,4973073.9525786,0.515625,0.00871181610969603,6.69670555853909e-10,0.999999778153916
546183.78694287,4994673.9525786,1,0.1690284823204,6.6964076012629e-10,0.999999778823557
519543.78694287,4999953.9525786,1,0,6.67780703024911e-10,0.999999779491338
517383.78694287,4975473.9525786,0.328125,0.640256817484784,6.60332829537498e-10,0.99999978015167
520263.78694287,5000433.9525786,1,0,6.57944654584244e-10,0.999999780809615
516183.78694287,4994193.9525786,0,0,6.56656572815504e-10,0.999999781466272
544263.78694287,4997553.9525786,0.796875,0,6.56445251635067e-10,0.999999782122717
545703.78694287,4996593.9525786,1,0.000538457180047257,6.56372196593238e-10,0.99999978277909
517383.78694287,4971633.9525786,0.109375,0.107468887733783,6.55416357066273e-10,0.999999783434506
546183.78694287,4974033.9525786,0,0,6.54156219216012e-10,0.999999784088662
518823.78694287,4999473.9525786,1,0,6.51840091265728e-10,0.999999784740502
516903.78694287,4972593.9525786,0,0.115308473277936,6.5180259476728e-10,0.999999785392305
536823.78694287,5000433.9525786,0,0,6.51484815984517e-10,0.99999978604379
517863.78694287,4975473.9525786,0.53125,0.80112627627606,6.51283958760292e-10,0.999999786695074
542583.78694287,4999473.9525786,1,0,6.51130509322875e-10,0.999999787346204
519063.78694287,4974273.9525786,0.125,0.699593377115368,6.50325861468998e-10,0.99999978799653
517143.78694287,4995393.9525786,0,0,6.49647308470015e-10,0.999999788646177
546183.78694287,4973793.9525786,0.0625,0.000582351213317187,6.48661800994864e-10,0.99999978929484
518343.78694287,4974273.9525786,0.859375,0.877992256310646,6.46604539573041e-10,0.999999789941444
545943.78694287,4995873.9525786,1,0.0631256326484771,6.45842376836965e-10,0.999999790587286
517143.78694287,4972113.9525786,0.09375,0.130814786443792,6.45286968804658e-10,0.999999791232573
516183.78694287,4971633.9525786,0.546875,0.0953547943055518,6.43228440205835e-10,0.999999791875801
517863.78694287,4974273.9525786,0.375,0.615486946743057,6.41420967619996e-10,0.999999792517222
541623.78694287,4998993.9525786,0.484375,0,6.4128816043766e-10,0.99999979315851
524103.78694287,5000913.9525786,0.3125,0,6.39100753896234e-10,0.999999793797611
516903.78694287,4995873.9525786,0.25,0,6.35999746991235e-10,0.99999979443361
518343.78694287,4975473.9525786,0.203125,0.755500712022013,6.34717699317613e-10,0.999999795068329
516903.78694287,4995153.9525786,0,0,6.34185129636215e-10,0.999999795702514
547143.78694287,4973313.9525786,0.609375,0,6.30032604865892e-10,0.999999796332546
537543.78694287,5000193.9525786,0,0,6.29875595535164e-10,0.999999796962422
515463.78694287,4993233.9525786,0,0,6.27652405711624e-10,0.999999797590074
514983.78694287,4973313.9525786,0.28125,0,6.24517180195796e-10,0.999999798214592
545943.78694287,4996113.9525786,1,0.0379278791535217,6.24392850880609e-10,0.999999798838984
515943.78694287,4993953.9525786,0,0,6.22836376214567e-10,0.99999979946182
540663.78694287,4998993.9525786,0.1875,0,6.2257629067357e-10,0.999999800084397
519783.78694287,5000193.9525786,1,0,6.22412265862479e-10,0.99999980070681
546903.78694287,4975233.9525786,0,0.0006795867104583,6.20723752972481e-10,0.999999801327533
545943.78694287,4995393.9525786,1,0.134098726999673,6.19908362213112e-10,0.999999801947442
545943.78694287,4995633.9525786,1,0.103387108153912,6.1866551267975e-10,0.999999802566107
541863.78694287,4997793.9525786,0.03125,0,6.16970575392936e-10,0.999999803183078
546663.78694287,4974753.9525786,0,0,6.16751572473983e-10,0.99999980379983
519063.78694287,4999713.9525786,1,0,6.1674726756207e-10,0.999999804416577
517383.78694287,4971873.9525786,0,0.109230224290534,6.15831820522982e-10,0.999999805032408
516663.78694287,4994913.9525786,0,0,6.1516050511475e-10,0.999999805647569
545223.78694287,4996833.9525786,0.859375,0,6.14614959448434e-10,0.999999806262184
517383.78694287,4995873.9525786,0.046875,0,6.1420003550856e-10,0.999999806876384
544743.78694287,4996833.9525786,0.671875,0,6.14129912661119e-10,0.999999807490514
546903.78694287,4971633.9525786,1,0.00420826895857601,6.1364021479053e-10,0.999999808104154
517863.78694287,4996833.9525786,0.21875,0,6.10370942827355e-10,0.999999808714525
517143.78694287,4975233.9525786,0.03125,0.476788298360981,6.09677240369181e-10,0.999999809324202
542103.78694287,4997553.9525786,0,0,6.0438979764182e-10,0.999999809928592
546423.78694287,4974273.9525786,0,0,6.01076888750696e-10,0.999999810529669
517383.78694287,4996593.9525786,0.296875,0,6.00085335440987e-10,0.999999811129754
537063.78694287,5000433.9525786,0,0,5.9952350879826e-10,0.999999811729278
519063.78694287,4974753.9525786,0,0.723647626137327,5.95610758191832e-10,0.999999812324888
518343.78694287,4997073.9525786,0.125,0,5.93507844415937e-10,0.999999812918396
516423.78694287,4994673.9525786,0,0,5.92930652717553e-10,0.999999813511327
547143.78694287,4971873.9525786,1,0.000704001938082163,5.89036631755962e-10,0.999999814100363
518343.78694287,4999233.9525786,1,0,5.87830974464171e-10,0.999999814688194
515703.78694287,4993713.9525786,0,0,5.87060593230964e-10,0.999999815275255
543783.78694287,4997553.9525786,0.5625,0,5.85898980584092e-10,0.999999815861154
536583.78694287,5000913.9525786,0.140625,0,5.85664384153663e-10,0.999999816446818
546903.78694287,4994193.9525786,1,0.130925945391007,5.83989995371887e-10,0.999999817030808
515223.78694287,4992993.9525786,0,0,5.82231601043455e-10,0.99999981761304
517623.78694287,4996833.9525786,0.28125,0,5.81386460413578e-10,0.999999818194427
519303.78694287,4999953.9525786,1,0,5.80122979520446e-10,0.99999981877455
520023.78694287,5000433.9525786,1,0,5.76760380986595e-10,0.99999981935131
518343.78694287,4997313.9525786,0.203125,0,5.75802204480267e-10,0.999999819927112
547143.78694287,4974753.9525786,0.1875,0.00224761807398405,5.71055363954497e-10,0.999999820498167
516183.78694287,4994433.9525786,0,0,5.67901916197129e-10,0.99999982106607
514983.78694287,4992993.9525786,0.09375,0,5.67647170355603e-10,0.999999821633716
515463.78694287,4993953.9525786,0.15625,0,5.66486679637881e-10,0.999999822200203
518103.78694287,4996593.9525786,0,0,5.63870854684041e-10,0.999999822764074
536583.78694287,5000673.9525786,0,0,5.61667604101756e-10,0.999999823325742
518583.78694287,4999473.9525786,1,0,5.61286676632849e-10,0.999999823887028
542823.78694287,4999473.9525786,1,0,5.60666265521208e-10,0.999999824447695
518343.78694287,4996833.9525786,0,0,5.57673220720555e-10,0.999999825005368
545703.78694287,4996833.9525786,1,1.96614187740550e-06,5.57487748226708e-10,0.999999825562855
543063.78694287,4996833.9525786,0,0,5.57002753422693e-10,0.999999826119858
546903.78694287,4974993.9525786,0,0.000385227955035342,5.5679340776209e-10,0.999999826676652
517143.78694287,4995633.9525786,0,0,5.52999215050474e-10,0.99999982722965
537303.78694287,5000433.9525786,0,0,5.50090154782838e-10,0.99999982777974
515463.78694287,4993473.9525786,0,0,5.49898353027091e-10,0.99999982832964
546663.78694287,4974513.9525786,0,0,5.48941920264271e-10,0.999999828878581
517623.78694287,4974513.9525786,0.25,0.586903978539988,5.47838070451862e-10,0.99999982942642
516663.78694287,4972593.9525786,0,0.112252610147430,5.47801245926766e-10,0.99999982997422
543543.78694287,4998753.9525786,0.921875,0,5.44020866208225e-10,0.999999830518241
519543.78694287,5000193.9525786,1,0,5.42493084592537e-10,0.999999831060735
516903.78694287,4995393.9525786,0,0,5.41631993032303e-10,0.999999831602366
515943.78694287,4994193.9525786,0,0,5.40517070816262e-10,0.999999832142884
543783.78694287,4998753.9525786,1,0,5.38359635169373e-10,0.999999832681243
517383.78694287,4975713.9525786,0,0.577402552336138,5.36772368019535e-10,0.999999833218016
545943.78694287,4996353.9525786,0.9375,0.0119870021785426,5.35795770163263e-10,0.999999833753811
515223.78694287,4971633.9525786,0.609375,0.000530290093174812,5.35508308870407e-10,0.99999983428932
542583.78694287,4997313.9525786,0,0,5.34562653203385e-10,0.999999834823882
547143.78694287,4975473.9525786,0,0.0093153645567105,5.32829351507938e-10,0.999999835356712
518823.78694287,4999713.9525786,1,0,5.32792037845861e-10,0.999999835889504
547143.78694287,4972113.9525786,0.875,0.00104602513171327,5.3258840354091e-10,0.999999836422092
542583.78694287,4999713.9525786,1,0,5.32215719432685e-10,0.999999836954308
546423.78694287,4974033.9525786,0,0,5.31657721645648e-10,0.999999837485966
540903.78694287,4998993.9525786,0.171875,0,5.29253613069735e-10,0.99999983801522
546903.78694287,4974753.9525786,0.03125,7.76355253628145e-05,5.29109196158625e-10,0.999999838544328
516663.78694287,4995153.9525786,0,0,5.27146099283268e-10,0.999999839071474
515463.78694287,4993713.9525786,0.046875,0,5.26096097388883e-10,0.99999983959757
517863.78694287,4974513.9525786,0.4375,0.707970758861398,5.22604995789698e-10,0.999999840120176
516423.78694287,4971633.9525786,0.40625,0.120628983975545,5.22410003859993e-10,0.999999840642586
536823.78694287,5000673.9525786,0,0,5.18742252838627e-10,0.999999841161328
542343.78694287,4997553.9525786,0,0,5.18730187044755e-10,0.999999841680058
521463.78694287,5000913.9525786,0.78125,0,5.1812305402207e-10,0.999999842198181
514983.78694287,4993233.9525786,0.109375,0,5.1485999306875e-10,0.99999984271304
515223.78694287,4993233.9525786,0,0,5.11907224874008e-10,0.999999843224948
515703.78694287,4993953.9525786,0,0,5.11242008316481e-10,0.99999984373619
547143.78694287,4971633.9525786,1,0.000260577450572425,5.10774997911225e-10,0.999999844246965
516423.78694287,4994913.9525786,0,0,5.09814922409774e-10,0.99999984475678
518103.78694287,4999233.9525786,1,0,5.03410924890032e-10,0.999999845260191
543783.78694287,4997793.9525786,0.578125,0,5.03321959756237e-10,0.999999845763513
519063.78694287,4999953.9525786,1,0,5.02786821697563e-10,0.9999998462663
518103.78694287,4996833.9525786,0.03125,0,5.0225173639735e-10,0.999999846768552
546423.78694287,4973073.9525786,0.28125,0.0171619911274426,5.01450152401413e-10,0.999999847270002
542103.78694287,4997793.9525786,0,0,5.00200072307635e-10,0.999999847770202
517143.78694287,4971873.9525786,0.0625,0.139068482262805,4.99791118356358e-10,0.999999848269993
514983.78694287,4994433.9525786,0.4375,0,4.93206209310718e-10,0.9999998487632
516903.78694287,4996113.9525786,0.203125,0,4.92828337166256e-10,0.999999849256028
515703.78694287,4994433.9525786,0.125,0,4.89960055277838e-10,0.999999849745988
516183.78694287,4994673.9525786,0,0,4.89957836736108e-10,0.999999850235946
517623.78694287,4974753.9525786,0.421875,0.70465571683842,4.84691594466209e-10,0.999999850720637
517143.78694287,4971633.9525786,0.125,0.138407072128046,4.83742667932262e-10,0.99999985120438
546183.78694287,4994913.9525786,1,0.205309495594679,4.83556518568814e-10,0.999999851687936
547143.78694287,4975233.9525786,0,0.00751537434791311,4.83263769370659e-10,0.9999998521712
518343.78694287,4999473.9525786,1,0,4.82216325847749e-10,0.999999852653417
519063.78694287,4974513.9525786,0,0.739135724786573,4.82047048820467e-10,0.999999853135464
543063.78694287,4999473.9525786,1,0,4.81675336620868e-10,0.999999853617139
541863.78694287,4998033.9525786,0,0,4.79309329887051e-10,0.999999854096448
547143.78694287,4994193.9525786,1,0.129188078922853,4.78997187984792e-10,0.999999854575445
537063.78694287,5000673.9525786,0,0,4.7769022032885e-10,0.999999855053136
518343.78694287,4997793.9525786,0.296875,0,4.77486432537468e-10,0.999999855530622
517623.78694287,4996353.9525786,0,0,4.77254245272469e-10,0.999999856007876
543543.78694287,4998993.9525786,0.953125,0,4.76661020588281e-10,0.999999856484537
517863.78694287,4996593.9525786,0,0,4.7654296748097e-10,0.99999985696108
542823.78694287,4999233.9525786,0.8125,0,4.76241727549369e-10,0.999999857437322
517383.78694287,4996113.9525786,0,0,4.74950097094297e-10,0.999999857912272
520503.78694287,5000673.9525786,0.875,0,4.74553995090219e-10,0.999999858386826
515223.78694287,4994433.9525786,0.3125,0,4.73539938172672e-10,0.999999858860366
546183.78694287,4996353.9525786,1,0.0230907298909577,4.72619170852112e-10,0.999999859332985
543303.78694287,4996833.9525786,0,0,4.72254098520455e-10,0.99999985980524
519303.78694287,5000193.9525786,1,0,4.7171199532052e-10,0.999999860276951
517143.78694287,4995873.9525786,0,0,4.69675621221296e-10,0.999999860746627
547143.78694287,4974513.9525786,0.140625,0.000479112197102668,4.69168469655142e-10,0.999999861215795
546423.78694287,4973793.9525786,0,9.8013321795073e-05,4.68793742864448e-10,0.99999986168459
515943.78694287,4994433.9525786,0,0,4.67930126784629e-10,0.99999986215252
518103.78694287,4998993.9525786,0.859375,0,4.66419530528649e-10,0.99999986261894
543063.78694287,4997073.9525786,0,0,4.65631536193125e-10,0.99999986308457
518343.78694287,4997553.9525786,0.1875,0,4.65167432755338e-10,0.999999863549738
517863.78694287,4998993.9525786,0.9375,0,4.63030094189413e-10,0.999999864012768
545943.78694287,4996833.9525786,1,6.14278453162774e-05,4.6206239379169e-10,0.99999986447483
516903.78694287,4995633.9525786,0,0,4.61533432476453e-10,0.999999864936364
539703.78694287,5000673.9525786,0.546875,0,4.60232267925374e-10,0.999999865396596
518583.78694287,4999713.9525786,1,0,4.59208318876152e-10,0.999999865855804
542823.78694287,4999713.9525786,1,0,4.58703905374795e-10,0.999999866314508
518103.78694287,4997793.9525786,0.359375,0,4.58672338682947e-10,0.99999986677318
545703.78694287,4997073.9525786,0.984375,0,4.57243843665366e-10,0.999999867230424
542823.78694287,4997313.9525786,0,0,4.56211697146529e-10,0.999999867686636
546663.78694287,4994433.9525786,1,0.194750547515410,4.54794250348203e-10,0.99999986814143
546183.78694287,4996113.9525786,1,0.0641586693179707,4.52488529396013e-10,0.99999986859392
541143.78694287,4999233.9525786,0.265625,0,4.52099468433551e-10,0.999999869046018
547143.78694287,4974993.9525786,0.015625,0.00537191955087178,4.51262212499786e-10,0.99999986949728
516663.78694287,4995393.9525786,0,0,4.50680224158388e-10,0.99999986994796
515223.78694287,4993473.9525786,0,0,4.48920679426792e-10,0.999999870396882
543063.78694287,4999233.9525786,0.859375,0,4.47495704018317e-10,0.999999870844377
540903.78694287,4999473.9525786,0.296875,0,4.46537670764454e-10,0.999999871290915
518583.78694287,4974033.9525786,0.234375,0.718059441239105,4.45997058405202e-10,0.999999871736912
541863.78694287,4998753.9525786,0.265625,0,4.45033652689128e-10,0.999999872181946
543783.78694287,4998993.9525786,1,0,4.44498344328910e-10,0.999999872626444
542583.78694287,4997553.9525786,0,0,4.44174629952731e-10,0.999999873070619
515703.78694287,4994193.9525786,0,0,4.44112151844018e-10,0.99999987351473
546183.78694287,4995873.9525786,1,0.101123756481272,4.4112905479428e-10,0.99999987395586
546423.78694287,4994433.9525786,0.828125,0.175721129271232,4.39000336610811e-10,0.99999987439486
537303.78694287,5000673.9525786,0,0,4.38605836119626e-10,0.999999874833466
516663.78694287,4972353.9525786,0,0.127646108500924,4.38046673972437e-10,0.999999875271513
516423.78694287,4995153.9525786,0,0,4.37321579490774e-10,0.999999875708834
518823.78694287,4999953.9525786,1,0,4.347480932886e-10,0.999999876143582
518343.78694287,4998033.9525786,0.34375,0,4.33554586913976e-10,0.999999876577137
516903.78694287,4971873.9525786,0.109375,0.149436573885423,4.32494103262284e-10,0.999999877009631
517623.78694287,4998993.9525786,0.984375,0,4.317940408039e-10,0.999999877441425
515463.78694287,4994913.9525786,0.3125,0,4.31638850525293e-10,0.999999877873064
542343.78694287,4997793.9525786,0,0,4.29746253222112e-10,0.99999987830281
546423.78694287,4994673.9525786,1,0.218932586130186,4.28367886838496e-10,0.999999878731178
517623.78694287,4996593.9525786,0.03125,0,4.26880877159622e-10,0.99999987915806
516183.78694287,4994913.9525786,0,0,4.21705281075327e-10,0.999999879579764
518343.78694287,4998753.9525786,0.625,0,4.21083694692685e-10,0.999999880000848
520263.78694287,5000673.9525786,0.875,0,4.17386780109245e-10,0.999999880418235
543543.78694287,4999233.9525786,0.984375,0,4.16887056534973e-10,0.999999880835122
542103.78694287,4998033.9525786,0,0,4.13191077601255e-10,0.999999881248313
536823.78694287,5000913.9525786,0,0,4.12503366134454e-10,0.999999881660816
518823.78694287,4974033.9525786,0,0.680047184957257,4.09547624820328e-10,0.999999882070364
519063.78694287,5000193.9525786,1,0,4.09202733878186e-10,0.999999882479567
543303.78694287,4997073.9525786,0.015625,0,4.073054369229e-10,0.999999882886872
544503.78694287,4997313.9525786,0.546875,0,4.06817534800586e-10,0.99999988329369
546903.78694287,4972593.9525786,0.5,0.0070293462500414,4.06742529032581e-10,0.999999883700432
515943.78694287,4994673.9525786,0,0,4.04113432732750e-10,0.999999884104546
517623.78694287,4975233.9525786,0.421875,0.79181887427088,4.03470850888485e-10,0.999999884508016
517383.78694287,4996353.9525786,0,0,4.01206300953705e-10,0.999999884909223
518103.78694287,4999473.9525786,0.984375,0,4.01066967678835e-10,0.99999988531029
518103.78694287,4975473.9525786,0.21875,0.81604418136187,4.00850686868466e-10,0.99999988571114
544983.78694287,4996593.9525786,0.453125,0,3.98158532357185e-10,0.999999886109299
540663.78694287,4999233.9525786,0.0625,0,3.98057642300059e-10,0.999999886507356
517143.78694287,4996113.9525786,0,0,3.98026982482473e-10,0.999999886905383
519783.78694287,5000433.9525786,0.875,0,3.96169052741332e-10,0.999999887301553
520743.78694287,5000913.9525786,0.828125,0,3.95758921485616e-10,0.999999887697311
514983.78694287,4994193.9525786,0.25,0,3.95060835117687e-10,0.999999888092372
518343.78694287,4999713.9525786,1,0,3.94889553977198e-10,0.999999888487262
541863.78694287,4998273.9525786,0,0,3.94803905690805e-10,0.999999888882066
543063.78694287,4999713.9525786,1,0,3.94449259763044e-10,0.999999889276515
544503.78694287,4997073.9525786,0.4375,0,3.92352729242377e-10,0.999999889668868
545943.78694287,4997073.9525786,1,0,3.91085088677099e-10,0.999999890059953
546183.78694287,4995633.9525786,1,0.157630802547441,3.89547419739836e-10,0.9999998904495
543063.78694287,4997313.9525786,0,0,3.8846504493172e-10,0.999999890837965
545943.78694287,4996593.9525786,0.828125,0.00146611595951626,3.88272756919981e-10,0.999999891226238
516663.78694287,4971633.9525786,0.21875,0.145549898416273,3.87489748443854e-10,0.999999891613728
516663.78694287,4995633.9525786,0,0,3.84428356704323e-10,0.999999891998156
520503.78694287,5000913.9525786,0.875,0,3.82346284671994e-10,0.999999892380502
546183.78694287,4996833.9525786,1,0.000524671670739135,3.81494070657905e-10,0.999999892761996
516663.78694287,4995873.9525786,0.078125,0,3.80475375066822e-10,0.999999893142472
524343.78694287,5000913.9525786,0,0,3.80342457354665e-10,0.999999893522814
537063.78694287,5000913.9525786,0,0,3.80110249814189e-10,0.999999893902924
542823.78694287,4997553.9525786,0,0,3.79461977709328e-10,0.999999894282386
544023.78694287,4998993.9525786,1,0,3.77806890423006e-10,0.999999894660193
518583.78694287,4999953.9525786,1,0,3.75053935822522e-10,0.999999895035247
542823.78694287,4999953.9525786,1,0,3.74644520295006e-10,0.999999895409892
516423.78694287,4995393.9525786,0,0,3.74268653984900e-10,0.99999989578416
542343.78694287,5000193.9525786,0.953125,0,3.73385453421026e-10,0.999999896157546
543303.78694287,4999233.9525786,0.84375,0,3.71829480745458e-10,0.999999896529375
517383.78694287,4974993.9525786,0.09375,0.617210990336947,3.70180646887378e-10,0.999999896899556
517863.78694287,4999233.9525786,0.921875,0,3.69905322628526e-10,0.999999897269461
546183.78694287,4995393.9525786,1,0.199330094557099,3.69314327901514e-10,0.999999897638776
542583.78694287,4997793.9525786,0,0,3.68355965911828e-10,0.999999898007132
546183.78694287,4995153.9525786,0.953125,0.212317476864684,3.67803422249799e-10,0.999999898374935
546423.78694287,4996353.9525786,1,0.0350110726982395,3.67319363045963e-10,0.999999898742255
543783.78694287,4999233.9525786,1,0,3.66335337672311e-10,0.99999989910859
514983.78694287,4993473.9525786,0,0,3.65864411850377e-10,0.999999899474454
515703.78694287,4994673.9525786,0.046875,0,3.64228876240079e-10,0.999999899838683
516903.78694287,4996593.9525786,0.21875,0,3.63164185480214e-10,0.999999900201847
516183.78694287,4995153.9525786,0,0,3.62108530515453e-10,0.999999900563956
516663.78694287,4972113.9525786,0,0.136574461375866,3.60796689437331e-10,0.999999900924753
547143.78694287,4973793.9525786,0.1875,0,3.59177537091390e-10,0.99999990128393
544023.78694287,4998753.9525786,0.875,0,3.59077580228168e-10,0.999999901643008
546423.78694287,4996593.9525786,1,0.00772941291661207,3.57928066012643e-10,0.999999902000936
542343.78694287,4998033.9525786,0,0,3.55351918379637e-10,0.999999902356288
540423.78694287,5000433.9525786,0.484375,0,3.55101865376093e-10,0.99999990271139
542583.78694287,5000193.9525786,1,0,3.53774916432480e-10,0.999999903065165
542583.78694287,4999953.9525786,0.890625,0,3.51571604514602e-10,0.999999903416736
517143.78694287,4996593.9525786,0.109375,0,3.50814419572454e-10,0.99999990376755
518103.78694287,4997553.9525786,0.125,0,3.50627086012369e-10,0.999999904118178
542103.78694287,5000433.9525786,0.953125,0,3.49426213877835e-10,0.999999904467604
537303.78694287,5000913.9525786,0,0,3.49246878815534e-10,0.99999990481685
515943.78694287,4994913.9525786,0,0,3.48169415704852e-10,0.99999990516502
515463.78694287,4994673.9525786,0.125,0,3.48077468850645e-10,0.999999905513097
541143.78694287,4999473.9525786,0.234375,0,3.46517709424946e-10,0.999999905859615
517863.78694287,4997313.9525786,0.109375,0,3.46034511861253e-10,0.99999990620565
518103.78694287,4974273.9525786,0.375,0.778055035197934,3.45823433713127e-10,0.999999906551473
543783.78694287,4998513.9525786,0.671875,0,3.4530606099162e-10,0.99999990689678
516663.78694287,4996113.9525786,0.109375,0,3.43202907702779e-10,0.999999907239982
542103.78694287,4998273.9525786,0,0,3.40683595558754e-10,0.999999907580666
518103.78694287,4999713.9525786,1,0,3.38818908384023e-10,0.999999907919485
543303.78694287,4999713.9525786,1,0,3.38435597664323e-10,0.99999990825792
516183.78694287,4995633.9525786,0.125,0,3.37565461547376e-10,0.999999908595486
539703.78694287,5000913.9525786,0.5,0,3.37291160585345e-10,0.999999908932777
517143.78694287,4996353.9525786,0,0,3.36575189498251e-10,0.999999909269352
516423.78694287,4972113.9525786,0,0.113378598446942,3.350558203654e-10,0.999999909604408
541863.78694287,4998513.9525786,0.015625,0,3.34553239952987e-10,0.999999909938961
520023.78694287,5000673.9525786,0.828125,0,3.34504247227479e-10,0.999999910273465
541863.78694287,4998993.9525786,0.21875,0,3.33042650136440e-10,0.999999910606508
543543.78694287,4999473.9525786,0.96875,0,3.32451626491689e-10,0.99999991093896
542343.78694287,5000433.9525786,1,0,3.32144623270712e-10,0.999999911271104
518823.78694287,4974513.9525786,0.28125,0.88814846918867,3.31757607501589e-10,0.999999911602862
543303.78694287,4997313.9525786,0,0,3.30042146725665e-10,0.999999911932904
544503.78694287,4998513.9525786,0.90625,0,3.29417519610259e-10,0.999999912262322
519303.78694287,5000433.9525786,0.921875,0,3.29295422888088e-10,0.999999912591617
546423.78694287,4996113.9525786,1,0.0894056308054272,3.28914511306104e-10,0.999999912920531
540903.78694287,4999233.9525786,0.03125,0,3.28637544111343e-10,0.99999991324917
517623.78694287,4975473.9525786,0.15625,0.754183939259987,3.27945647776303e-10,0.999999913577115
545223.78694287,4998033.9525786,0.984375,0,3.27643728326967e-10,0.999999913904758
517623.78694287,4974993.9525786,0.34375,0.77873178008383,3.27480880355451e-10,0.99999991423224
517383.78694287,4975233.9525786,0.046875,0.64825594203608,3.27437328246761e-10,0.999999914559677
546183.78694287,4996593.9525786,0.84375,0.00412099118647777,3.26514352907132e-10,0.999999914886191
546183.78694287,4997073.9525786,1,0,3.23946219886823e-10,0.999999915210137
517863.78694287,4998033.9525786,0.359375,0,3.23805977914361e-10,0.999999915533943
543063.78694287,4997553.9525786,0,0,3.23444154556670e-10,0.999999915857387
543063.78694287,4999953.9525786,1,0,3.22465028504985e-10,0.999999916179852
518583.78694287,4998753.9525786,0.40625,0,3.22143112863983e-10,0.999999916501995
540903.78694287,4999713.9525786,0.234375,0,3.21377608219389e-10,0.999999916823373
544263.78694287,4998993.9525786,1,0,3.20438957236096e-10,0.999999917143812
514983.78694287,4993713.9525786,0,0,3.20337083978202e-10,0.99999991746415
516423.78694287,4995633.9525786,0,0,3.19576199122416e-10,0.999999917783725
545463.78694287,4997793.9525786,0.96875,0,3.17401938684308e-10,0.999999918101127
544983.78694287,4996833.9525786,0.421875,0,3.16578858595877e-10,0.999999918417706
542823.78694287,4997793.9525786,0,0,3.15010344778749e-10,0.999999918732717
546663.78694287,4994673.9525786,1,0.241259335839689,3.13548115332399e-10,0.999999919046265
546423.78694287,4996833.9525786,1,0.00155719718186151,3.13510701251348e-10,0.999999919359775
544023.78694287,4999233.9525786,1,0,3.11669278402032e-10,0.999999919671445
519303.78694287,5000673.9525786,1,0,3.10368652429209e-10,0.999999919981813
516183.78694287,4995393.9525786,0,0,3.10214494935519e-10,0.999999920292028
516903.78694287,4996353.9525786,0.046875,0,3.08482617954816e-10,0.99999992060051
520263.78694287,5000913.9525786,0.828125,0,3.07439273156584e-10,0.99999992090795
514983.78694287,4994673.9525786,0.265625,0,3.06803421491231e-10,0.999999921214753
543543.78694287,4997793.9525786,0.234375,0,3.05679338716134e-10,0.999999921520432
542823.78694287,5000193.9525786,1,0,3.05474876699317e-10,0.999999921825907
546423.78694287,4995873.9525786,1,0.136237960780474,3.05082852981172e-10,0.99999992213099
542583.78694287,4998033.9525786,0,0,3.04897092326434e-10,0.999999922435887
518823.78694287,5000193.9525786,0.921875,0,3.04544373961281e-10,0.999999922740432
545943.78694287,4997313.9525786,0.953125,0,3.01634153275368e-10,0.999999923042066
543783.78694287,4999473.9525786,1,0,3.01376506906729e-10,0.999999923343442
515943.78694287,4995153.9525786,0,0,2.99265869615191e-10,0.999999923642708
516663.78694287,4971873.9525786,0,0.145841474670303,2.95966973164149e-10,0.999999923938675
542343.78694287,4998273.9525786,0,0,2.93287621714201e-10,0.999999924231963
