x	y	Time	d2et	slope	elevm	ExtentFile
607020.297	5150629.09	2805	0	43	1599	003SCF_master_avail.txt
607060.663	5150472.88	2810	0	38	1538	003SCF_master_avail.txt
606952.243	5150614.69	2815	0	52	1670	003SCF_master_avail.txt
606962.231	5150614.13	2820	0	52	1670	003SCF_master_avail.txt
606944.891	5150639.88	2825	0	54	1653	003SCF_master_avail.txt
606945.509	5150648.37	2830	0	54	1653	003SCF_master_avail.txt
607019.861	5150653.84	2850	0	44	1592	003SCF_master_avail.txt
607040.584	5150653.79	2860	0	47	1567	003SCF_master_avail.txt
607033.325	5150412.8	2880	0	41	1535	003SCF_master_avail.txt
606860.647	5150455.35	2885	0	53	1729	003SCF_master_avail.txt
606866.207	5150488.3	2890	0	53	1713	003SCF_master_avail.txt
606867.18	5150476.6	2895	0	53	1700	003SCF_master_avail.txt
606867.419	5150463.07	2900	0	53	1700	003SCF_master_avail.txt
606786.419	5149701.56	2905	0	39	1649	003SCF_master_avail.txt
606999.579	5149541.05	2910	0	39	1462	003SCF_master_avail.txt
606846.353	5149567.41	2915	14	33	1571	003SCF_master_avail.txt
606965.692	5149503.81	2920	0	37	1470	003SCF_master_avail.txt
606677.761	5149550.97	2930	0	43	1651	003SCF_master_avail.txt
606491.707	5149304.79	2935	0	36	1697	003SCF_master_avail.txt
606498.806	5149294	2940	0	36	1697	003SCF_master_avail.txt
606499.204	5149315.07	2945	0	40	1717	003SCF_master_avail.txt
606398.053	5149260.94	2950	0	37	1682	003SCF_master_avail.txt
605354.001	5150189.94	2955	0	42	1381	003SCF_master_avail.txt
605291.12	5150275.01	2970	0	41	1346	003SCF_master_avail.txt
605383.091	5150194.4	2975	0	45	1403	003SCF_master_avail.txt
605422.863	5150511.58	3000	41	21	1390	003SCF_master_avail.txt
605374.358	5149857.6	3025	0	36	1352	003SCF_master_avail.txt
605197.958	5150203.21	3040	0	47	1241	003SCF_master_avail.txt
605016.906	5150596.94	3050	41	24	1086	003SCF_master_avail.txt
605358.094	5150263.61	3055	0	42	1388	003SCF_master_avail.txt
605473.832	5150228.74	3070	14	25	1507	003SCF_master_avail.txt
605343.492	5150043.71	3075	10	36	1350	003SCF_master_avail.txt
605332.373	5150286.21	3090	0	40	1367	003SCF_master_avail.txt
605647.635	5149989.1	3100	0	33	1551	003SCF_master_avail.txt
605620.413	5150009.56	3105	10	34	1537	003SCF_master_avail.txt
