x	y	d2et	slope	elevm
595639.999	5125987.454	54	22	1232
595664.999	5125987.454	45	21	1230
595689.999	5125987.454	40	23	1232
595714.999	5125987.454	40	26	1228
595739.999	5125987.454	40	27	1224
595764.999	5125987.454	50	27	1219
595789.999	5125987.454	64	27	1217
595814.999	5125987.454	86	26	1219
595839.999	5125987.454	92	23	1219
595864.999	5125987.454	103	19	1218
595889.999	5125987.454	114	15	1216
595914.999	5125987.454	135	13	1213
595939.999	5125987.454	150	11	1210
595964.999	5125987.454	175	10	1207
595989.999	5125987.454	192	10	1203
596014.999	5125987.454	219	9	1199
596039.999	5125987.454	238	9	1196
596064.999	5125987.454	266	10	1191
596089.999	5125987.454	285	11	1187
596114.999	5125987.454	313	16	1182
596139.999	5125987.454	332	22	1173
596164.999	5125987.454	361	24	1162
596189.999	5125987.454	381	25	1151
596214.999	5125987.454	410	25	1138
596239.999	5125987.454	430	20	1127
596264.999	5125987.454	459	10	1120
596289.999	5125987.454	479	2	1118
596314.999	5125987.454	508	4	1118
596339.999	5125987.454	528	4	1121
596364.999	5125987.454	557	2	1121
596389.999	5125987.454	577	2	1120
596414.999	5125987.454	607	0	1120
596439.999	5125987.454	626	0	1120
596464.999	5125987.454	656	1	1120
596489.999	5125987.454	676	2	1121
596514.999	5125987.454	706	2	1122
596539.999	5125987.454	726	2	1123
596564.999	5125987.454	720	4	1124
596589.999	5125987.454	708	3	1126
596614.999	5125987.454	691	3	1127
596639.999	5125987.454	680	3	1128
596664.999	5125987.454	664	3	1129
596689.999	5125987.454	654	3	1130
596714.999	5125987.454	640	3	1131
596739.999	5125987.454	631	2	1132
596764.999	5125987.454	618	2	1132
596789.999	5125987.454	611	4	1133
596814.999	5125987.454	601	5	1133
596839.999	5125987.454	595	10	1136
596864.999	5125987.454	587	9	1142
596889.999	5125987.454	582	5	1144
596914.999	5125987.454	577	6	1145
596939.999	5125987.454	574	10	1148
596964.999	5125987.454	571	12	1153
596989.999	5125987.454	570	12	1158
597014.999	5125987.454	570	14	1164
597039.999	5125987.454	571	14	1170
597064.999	5125987.454	573	14	1176
597089.999	5125987.454	576	13	1182
597114.999	5125987.454	581	14	1188
597139.999	5125987.454	585	18	1195
597164.999	5125987.454	592	21	1204
597189.999	5125987.454	598	21	1214
597214.999	5125987.454	607	19	1223
597239.999	5125987.454	615	17	1230
597264.999	5125987.454	626	15	1236
597289.999	5125987.454	635	14	1241
597314.999	5125987.454	607	12	1246
597339.999	5125987.454	589	12	1250
597364.999	5125987.454	561	12	1255
597389.999	5125987.454	542	15	1260
597414.999	5125987.454	515	18	1267
597439.999	5125987.454	497	17	1275
597464.999	5125987.454	470	11	1282
597489.999	5125987.454	452	2	1284
597514.999	5125987.454	425	2	1283
597539.999	5125987.454	408	4	1282
597564.999	5125987.454	383	8	1280
597589.999	5125987.454	366	12	1275
597614.999	5125987.454	342	11	1270
597639.999	5125987.454	326	10	1266
597664.999	5125987.454	304	10	1262
597689.999	5125987.454	290	14	1257
597714.999	5125987.454	269	19	1249
597739.999	5125987.454	256	18	1240
597764.999	5125987.454	239	18	1233
597789.999	5125987.454	228	20	1224
597814.999	5125987.454	200	19	1215
597839.999	5125987.454	180	18	1207
597864.999	5125987.454	150	18	1199
597889.999	5125987.454	130	17	1191
597914.999	5125987.454	100	20	1184
597939.999	5125987.454	80	24	1174
597964.999	5125987.454	50	27	1162
597989.999	5125987.454	30	28	1150
598014.999	5125987.454	0	35	1136
598039.999	5125987.454	0	37	1116
598064.999	5125987.454	22	33	1099
598089.999	5125987.454	36	28	1084
598114.999	5125987.454	45	26	1072
598139.999	5125987.454	54	26	1059
598164.999	5125987.454	67	28	1046
598189.999	5125987.454	71	28	1032
598214.999	5125987.454	41	27	1020
598239.999	5125987.454	22	30	1008
598264.999	5125987.454	14	28	991
598289.999	5125987.454	32	9	980
598314.999	5125987.454	10	26	985
598339.999	5125987.454	0	38	1002
598364.999	5125987.454	0	34	1023
598389.999	5125987.454	20	26	1037
598414.999	5125987.454	50	21	1048
598439.999	5125987.454	70	16	1056
598464.999	5125987.454	100	12	1061
598489.999	5125987.454	120	11	1065
598514.999	5125987.454	150	11	1070
598539.999	5125987.454	170	10	1074
598564.999	5125987.454	200	10	1078
598589.999	5125987.454	216	10	1083
598614.999	5125987.454	192	10	1087
598639.999	5125987.454	177	12	1092
598664.999	5125987.454	156	15	1098
598689.999	5125987.454	144	16	1106
598714.999	5125987.454	130	14	1112
598739.999	5125987.454	124	13	1118
598764.999	5125987.454	120	15	1123
598789.999	5125987.454	122	16	1129
598814.999	5125987.454	130	18	1136
598839.999	5125987.454	136	19	1144
598864.999	5125987.454	112	19	1153
598889.999	5125987.454	94	23	1162
598914.999	5125987.454	71	27	1174
598939.999	5125987.454	58	29	1187
598964.999	5125987.454	50	29	1201
598989.999	5125987.454	51	30	1214
599014.999	5125987.454	64	29	1228
599039.999	5125987.454	78	28	1240
599064.999	5125987.454	85	27	1252
599089.999	5125987.454	94	27	1263
599114.999	5125987.454	113	25	1274
599139.999	5125987.454	125	26	1283
599164.999	5125987.454	142	29	1295
599189.999	5125987.454	139	28	1308
599214.999	5125987.454	132	25	1318
599239.999	5125987.454	130	23	1328
599264.999	5125987.454	130	19	1336
599289.999	5125987.454	127	17	1343
599314.999	5125987.454	108	18	1349
599339.999	5125987.454	98	20	1357
599364.999	5125987.454	85	18	1365
599389.999	5125987.454	81	15	1371
599414.999	5125987.454	71	17	1377
599439.999	5125987.454	63	16	1385
599464.999	5125987.454	60	11	1391
599489.999	5125987.454	60	9	1394
599514.999	5125987.454	60	9	1398
599539.999	5125987.454	58	13	1402
599564.999	5125987.454	42	16	1409
599589.999	5125987.454	32	10	1416
599614.999	5125987.454	20	2	1418
599639.999	5125987.454	10	12	1419
599664.999	5125987.454	0	20	1418
599689.999	5125987.454	0	23	1416
599714.999	5125987.454	0	21	1416
599739.999	5125987.454	10	16	1418
599764.999	5125987.454	10	15	1416
599789.999	5125987.454	10	16	1416
599814.999	5125987.454	10	17	1417
599839.999	5125987.454	0	18	1415
599864.999	5125987.454	10	14	1416
599889.999	5125987.454	14	9	1415
599914.999	5125987.454	20	9	1414
599939.999	5125987.454	10	12	1412
599964.999	5125987.454	20	15	1406
599989.999	5125987.454	14	21	1402
593614.999	5125962.454	110	21	1365
593639.999	5125962.454	91	19	1377
593664.999	5125962.454	61	16	1383
593689.999	5125962.454	41	23	1389
593714.999	5125962.454	14	32	1402
593739.999	5125962.454	14	33	1418
593764.999	5125962.454	41	30	1433
593789.999	5125962.454	61	29	1448
593814.999	5125962.454	71	26	1462
593839.999	5125962.454	76	21	1473
593864.999	5125962.454	92	21	1481
593889.999	5125962.454	94	23	1488
593914.999	5125962.454	78	24	1495
593939.999	5125962.454	67	22	1502
593964.999	5125962.454	50	28	1498
593989.999	5125962.454	30	33	1487
594014.999	5125962.454	0	33	1475
594039.999	5125962.454	20	31	1464
594064.999	5125962.454	50	28	1458
594089.999	5125962.454	70	27	1451
594114.999	5125962.454	100	26	1440
594139.999	5125962.454	120	26	1430
594164.999	5125962.454	140	28	1425
594189.999	5125962.454	140	27	1417
594214.999	5125962.454	143	29	1421
594239.999	5125962.454	149	28	1426
594264.999	5125962.454	161	26	1427
594289.999	5125962.454	172	25	1426
594314.999	5125962.454	191	22	1435
594339.999	5125962.454	200	18	1436
594364.999	5125962.454	170	17	1438
594389.999	5125962.454	150	16	1445
594414.999	5125962.454	120	13	1450
594439.999	5125962.454	100	12	1455
594464.999	5125962.454	70	7	1461
594489.999	5125962.454	50	11	1462
594514.999	5125962.454	20	25	1455
594539.999	5125962.454	0	32	1438
594564.999	5125962.454	14	28	1421
594589.999	5125962.454	32	22	1412
594614.999	5125962.454	61	23	1406
594639.999	5125962.454	81	19	1392
594664.999	5125962.454	110	12	1390
594689.999	5125962.454	130	16	1399
594714.999	5125962.454	160	19	1393
594739.999	5125962.454	180	19	1388
594764.999	5125962.454	210	23	1386
594789.999	5125962.454	220	27	1384
594814.999	5125962.454	222	29	1381
594839.999	5125962.454	226	27	1378
594864.999	5125962.454	231	24	1374
594889.999	5125962.454	214	21	1368
594914.999	5125962.454	184	19	1362
594939.999	5125962.454	165	18	1358
594964.999	5125962.454	136	16	1353
594989.999	5125962.454	117	14	1351
595014.999	5125962.454	89	12	1352
595039.999	5125962.454	72	9	1354
595064.999	5125962.454	50	15	1353
595089.999	5125962.454	41	25	1341
595114.999	5125962.454	45	20	1329
595139.999	5125962.454	57	12	1323
595164.999	5125962.454	81	9	1319
595189.999	5125962.454	98	7	1315
595214.999	5125962.454	126	5	1313
595239.999	5125962.454	146	6	1313
595264.999	5125962.454	142	6	1313
595289.999	5125962.454	127	5	1313
595314.999	5125962.454	106	5	1315
595339.999	5125962.454	89	2	1317
595364.999	5125962.454	64	1	1317
595389.999	5125962.454	50	4	1317
595414.999	5125962.454	28	14	1316
595439.999	5125962.454	20	26	1307
595464.999	5125962.454	0	33	1295
595489.999	5125962.454	0	40	1292
595514.999	5125962.454	0	46	1286
595539.999	5125962.454	0	45	1272
595564.999	5125962.454	14	38	1261
595589.999	5125962.454	28	29	1253
595614.999	5125962.454	41	25	1246
595639.999	5125962.454	28	25	1242
595664.999	5125962.454	20	27	1239
595689.999	5125962.454	10	31	1241
595714.999	5125962.454	10	35	1240
595739.999	5125962.454	10	34	1237
595764.999	5125962.454	28	31	1233
595789.999	5125962.454	45	29	1233
595814.999	5125962.454	60	28	1234
595839.999	5125962.454	63	26	1232
595864.999	5125962.454	78	24	1227
595889.999	5125962.454	92	20	1222
595914.999	5125962.454	117	15	1217
595939.999	5125962.454	134	12	1214
595964.999	5125962.454	162	12	1209
595989.999	5125962.454	180	11	1205
596014.999	5125962.454	209	11	1200
596039.999	5125962.454	228	11	1195
596064.999	5125962.454	257	12	1190
596089.999	5125962.454	277	14	1185
596114.999	5125962.454	306	18	1179
596139.999	5125962.454	326	22	1170
596164.999	5125962.454	355	23	1160
596189.999	5125962.454	375	25	1150
596214.999	5125962.454	404	25	1137
596239.999	5125962.454	424	19	1126
596264.999	5125962.454	454	9	1120
596289.999	5125962.454	474	1	1118
596314.999	5125962.454	504	5	1120
596339.999	5125962.454	523	3	1122
596364.999	5125962.454	553	2	1122
596389.999	5125962.454	573	2	1121
596414.999	5125962.454	603	1	1120
596439.999	5125962.454	623	1	1120
596464.999	5125962.454	653	1	1120
596489.999	5125962.454	673	2	1121
596514.999	5125962.454	703	3	1122
596539.999	5125962.454	716	3	1123
596564.999	5125962.454	697	3	1124
596589.999	5125962.454	684	3	1126
596614.999	5125962.454	666	2	1127
596639.999	5125962.454	655	2	1128
596664.999	5125962.454	638	2	1129
596689.999	5125962.454	628	2	1130
596714.999	5125962.454	613	2	1131
596739.999	5125962.454	604	1	1132
596764.999	5125962.454	591	1	1132
596789.999	5125962.454	583	3	1133
596814.999	5125962.454	572	5	1134
596839.999	5125962.454	566	8	1136
596864.999	5125962.454	558	9	1141
596889.999	5125962.454	553	5	1144
596914.999	5125962.454	547	4	1145
596939.999	5125962.454	545	8	1146
596964.999	5125962.454	541	11	1152
596989.999	5125962.454	540	10	1156
597014.999	5125962.454	540	14	1161
597039.999	5125962.454	541	15	1169
597064.999	5125962.454	543	14	1175
597089.999	5125962.454	546	14	1182
597114.999	5125962.454	551	15	1188
597139.999	5125962.454	555	19	1195
597164.999	5125962.454	563	23	1206
597189.999	5125962.454	569	21	1217
597214.999	5125962.454	579	17	1225
597239.999	5125962.454	587	14	1232
597264.999	5125962.454	599	12	1238
597289.999	5125962.454	608	10	1244
597314.999	5125962.454	598	10	1247
597339.999	5125962.454	579	11	1252
597364.999	5125962.454	550	12	1257
597389.999	5125962.454	531	14	1262
597414.999	5125962.454	503	17	1269
597439.999	5125962.454	485	15	1277
597464.999	5125962.454	457	8	1282
597489.999	5125962.454	439	1	1284
597514.999	5125962.454	411	2	1284
597539.999	5125962.454	394	5	1282
597564.999	5125962.454	367	9	1279
597589.999	5125962.454	350	12	1274
597614.999	5125962.454	324	11	1268
597639.999	5125962.454	308	9	1264
597664.999	5125962.454	284	10	1261
597689.999	5125962.454	269	15	1256
597714.999	5125962.454	248	19	1248
597739.999	5125962.454	233	18	1239
597764.999	5125962.454	214	18	1232
597789.999	5125962.454	202	19	1223
597814.999	5125962.454	188	18	1215
597839.999	5125962.454	175	18	1207
597864.999	5125962.454	146	17	1199
597889.999	5125962.454	126	16	1192
597914.999	5125962.454	98	17	1185
597939.999	5125962.454	81	22	1177
597964.999	5125962.454	54	27	1165
597989.999	5125962.454	36	29	1151
598014.999	5125962.454	10	35	1137
598039.999	5125962.454	0	37	1118
598064.999	5125962.454	20	33	1099
598089.999	5125962.454	40	28	1084
598114.999	5125962.454	70	26	1071
598139.999	5125962.454	81	27	1059
598164.999	5125962.454	82	29	1045
598189.999	5125962.454	71	29	1031
598214.999	5125962.454	41	28	1018
598239.999	5125962.454	22	28	1004
598264.999	5125962.454	14	25	991
598289.999	5125962.454	32	7	982
598314.999	5125962.454	20	27	991
598339.999	5125962.454	0	36	1007
598364.999	5125962.454	14	33	1025
598389.999	5125962.454	28	26	1039
598414.999	5125962.454	54	21	1050
598439.999	5125962.454	73	15	1059
598464.999	5125962.454	102	9	1063
598489.999	5125962.454	122	9	1066
598514.999	5125962.454	149	9	1070
598539.999	5125962.454	163	10	1074
598564.999	5125962.454	186	10	1079
598589.999	5125962.454	202	10	1083
598614.999	5125962.454	212	10	1088
598639.999	5125962.454	198	11	1092
598664.999	5125962.454	180	14	1097
598689.999	5125962.454	170	16	1104
598714.999	5125962.454	158	14	1111
598739.999	5125962.454	153	14	1114
598764.999	5125962.454	150	16	1119
598789.999	5125962.454	151	17	1126
598814.999	5125962.454	150	18	1134
598839.999	5125962.454	139	19	1143
598864.999	5125962.454	126	20	1152
598889.999	5125962.454	113	22	1161
598914.999	5125962.454	94	26	1172
598939.999	5125962.454	85	27	1185
598964.999	5125962.454	80	28	1195
598989.999	5125962.454	81	30	1209
599014.999	5125962.454	85	30	1223
599039.999	5125962.454	81	27	1236
599064.999	5125962.454	82	25	1246
599089.999	5125962.454	89	26	1256
599114.999	5125962.454	106	26	1268
599139.999	5125962.454	120	26	1277
599164.999	5125962.454	144	28	1288
599189.999	5125962.454	161	29	1300
599214.999	5125962.454	161	27	1311
599239.999	5125962.454	160	25	1322
599264.999	5125962.454	160	22	1331
599289.999	5125962.454	150	19	1338
599314.999	5125962.454	134	19	1345
599339.999	5125962.454	125	20	1352
599364.999	5125962.454	114	19	1361
599389.999	5125962.454	108	17	1368
599414.999	5125962.454	98	17	1374
599439.999	5125962.454	92	17	1381
599464.999	5125962.454	90	14	1388
599489.999	5125962.454	90	10	1392
599514.999	5125962.454	90	10	1396
599539.999	5125962.454	85	13	1400
599564.999	5125962.454	67	16	1407
599589.999	5125962.454	58	12	1414
599614.999	5125962.454	45	6	1417
599639.999	5125962.454	36	3	1418
599664.999	5125962.454	30	3	1418
599689.999	5125962.454	30	1	1417
599714.999	5125962.454	30	1	1417
599739.999	5125962.454	36	2	1417
599764.999	5125962.454	40	4	1416
599789.999	5125962.454	40	3	1415
599814.999	5125962.454	36	4	1415
599839.999	5125962.454	30	4	1415
599864.999	5125962.454	36	5	1414
599889.999	5125962.454	41	7	1413
599914.999	5125962.454	45	8	1411
599939.999	5125962.454	40	9	1409
599964.999	5125962.454	45	8	1406
599989.999	5125962.454	41	7	1404
593614.999	5125937.454	114	23	1368
593639.999	5125937.454	95	21	1379
593664.999	5125937.454	67	18	1386
593689.999	5125937.454	50	24	1393
593714.999	5125937.454	32	30	1408
593739.999	5125937.454	32	29	1422
593764.999	5125937.454	50	27	1436
593789.999	5125937.454	67	27	1448
593814.999	5125937.454	91	23	1461
593839.999	5125937.454	95	21	1468
593864.999	5125937.454	92	22	1474
593889.999	5125937.454	78	23	1480
593914.999	5125937.454	63	23	1487
593939.999	5125937.454	50	24	1491
593964.999	5125937.454	40	30	1486
593989.999	5125937.454	32	34	1475
594014.999	5125937.454	20	34	1464
594039.999	5125937.454	28	32	1451
594064.999	5125937.454	54	29	1445
594089.999	5125937.454	73	27	1440
594114.999	5125937.454	102	26	1433
594139.999	5125937.454	122	27	1423
594164.999	5125937.454	120	29	1412
594189.999	5125937.454	120	26	1405
594214.999	5125937.454	124	28	1408
594239.999	5125937.454	130	29	1412
594264.999	5125937.454	144	26	1414
594289.999	5125937.454	156	24	1416
594314.999	5125937.454	177	22	1425
594339.999	5125937.454	192	20	1426
594364.999	5125937.454	170	19	1433
594389.999	5125937.454	150	18	1439
594414.999	5125937.454	120	17	1445
594439.999	5125937.454	100	17	1451
594464.999	5125937.454	71	15	1458
594489.999	5125937.454	51	5	1463
594514.999	5125937.454	22	25	1454
594539.999	5125937.454	10	30	1439
594564.999	5125937.454	20	24	1425
594589.999	5125937.454	40	23	1419
594614.999	5125937.454	67	26	1406
594639.999	5125937.454	85	16	1394
594664.999	5125937.454	114	10	1392
594689.999	5125937.454	133	7	1402
594714.999	5125937.454	163	11	1399
594739.999	5125937.454	182	13	1394
594764.999	5125937.454	200	17	1396
594789.999	5125937.454	200	20	1397
594814.999	5125937.454	202	23	1397
594839.999	5125937.454	206	24	1391
594864.999	5125937.454	211	23	1383
594889.999	5125937.454	211	22	1376
594914.999	5125937.454	181	21	1370
594939.999	5125937.454	161	19	1365
594964.999	5125937.454	132	17	1361
594989.999	5125937.454	112	13	1357
595014.999	5125937.454	82	9	1357
595039.999	5125937.454	63	5	1356
595064.999	5125937.454	36	12	1354
595089.999	5125937.454	22	25	1346
595114.999	5125937.454	28	24	1331
595139.999	5125937.454	45	14	1324
595164.999	5125937.454	73	10	1318
595189.999	5125937.454	92	4	1315
595214.999	5125937.454	122	3	1315
595239.999	5125937.454	141	4	1316
595264.999	5125937.454	156	5	1315
595289.999	5125937.454	141	4	1315
595314.999	5125937.454	117	4	1316
595339.999	5125937.454	100	2	1317
595364.999	5125937.454	78	1	1318
595389.999	5125937.454	64	2	1318
595414.999	5125937.454	45	6	1317
595439.999	5125937.454	36	16	1315
595464.999	5125937.454	20	22	1308
595489.999	5125937.454	14	22	1305
595514.999	5125937.454	10	28	1306
595539.999	5125937.454	0	39	1299
595564.999	5125937.454	0	43	1278
595589.999	5125937.454	14	38	1262
595614.999	5125937.454	22	30	1256
595639.999	5125937.454	20	28	1255
595664.999	5125937.454	0	33	1254
595689.999	5125937.454	0	38	1261
595714.999	5125937.454	0	38	1266
595739.999	5125937.454	0	37	1255
595764.999	5125937.454	20	30	1247
595789.999	5125937.454	40	26	1246
595814.999	5125937.454	40	23	1246
595839.999	5125937.454	45	23	1244
595864.999	5125937.454	64	25	1238
595889.999	5125937.454	81	24	1231
595914.999	5125937.454	108	21	1223
595939.999	5125937.454	126	17	1217
595964.999	5125937.454	155	15	1212
595989.999	5125937.454	175	13	1206
596014.999	5125937.454	204	13	1202
596039.999	5125937.454	224	14	1195
596064.999	5125937.454	253	14	1190
596089.999	5125937.454	273	17	1183
596114.999	5125937.454	303	20	1175
596139.999	5125937.454	322	21	1166
596164.999	5125937.454	352	22	1157
596189.999	5125937.454	372	24	1147
596214.999	5125937.454	402	24	1136
596239.999	5125937.454	422	17	1125
596264.999	5125937.454	452	7	1120
596289.999	5125937.454	472	2	1119
596314.999	5125937.454	502	4	1121
596339.999	5125937.454	522	2	1122
596364.999	5125937.454	551	1	1122
596389.999	5125937.454	571	2	1121
596414.999	5125937.454	601	2	1121
596439.999	5125937.454	621	1	1120
596464.999	5125937.454	651	2	1121
596489.999	5125937.454	671	1	1121
596514.999	5125937.454	701	3	1121
596539.999	5125937.454	701	4	1124
596564.999	5125937.454	681	3	1125
596589.999	5125937.454	668	3	1126
596614.999	5125937.454	650	3	1127
596639.999	5125937.454	638	3	1128
596664.999	5125937.454	621	2	1129
596689.999	5125937.454	611	2	1130
596714.999	5125937.454	595	3	1131
596739.999	5125937.454	586	2	1132
596764.999	5125937.454	573	2	1132
596789.999	5125937.454	565	4	1134
596814.999	5125937.454	554	6	1136
596839.999	5125937.454	547	8	1138
596864.999	5125937.454	539	8	1142
596889.999	5125937.454	534	6	1145
596914.999	5125937.454	528	7	1147
596939.999	5125937.454	525	10	1150
596964.999	5125937.454	522	11	1154
596989.999	5125937.454	520	10	1158
597014.999	5125937.454	520	13	1162
597039.999	5125937.454	521	14	1168
597064.999	5125937.454	523	14	1174
597089.999	5125937.454	526	14	1180
597114.999	5125937.454	532	14	1187
597139.999	5125937.454	536	19	1194
597164.999	5125937.454	544	23	1205
597189.999	5125937.454	550	21	1216
597214.999	5125937.454	561	18	1224
597239.999	5125937.454	569	15	1232
597264.999	5125937.454	581	14	1236
597289.999	5125937.454	591	13	1241
597314.999	5125937.454	592	12	1245
597339.999	5125937.454	573	13	1251
597364.999	5125937.454	544	13	1256
597389.999	5125937.454	525	15	1263
597414.999	5125937.454	496	17	1270
597439.999	5125937.454	478	14	1278
597464.999	5125937.454	449	7	1283
597489.999	5125937.454	431	1	1284
597514.999	5125937.454	403	3	1283
597539.999	5125937.454	385	6	1282
597564.999	5125937.454	358	10	1278
597589.999	5125937.454	340	13	1273
597614.999	5125937.454	314	11	1267
597639.999	5125937.454	297	9	1263
597664.999	5125937.454	272	10	1260
597689.999	5125937.454	256	16	1255
597714.999	5125937.454	233	19	1246
597739.999	5125937.454	219	19	1238
597764.999	5125937.454	198	19	1230
597789.999	5125937.454	186	19	1222
597814.999	5125937.454	170	18	1213
597839.999	5125937.454	161	17	1206
597864.999	5125937.454	141	16	1198
597889.999	5125937.454	122	15	1191
597914.999	5125937.454	92	16	1185
597939.999	5125937.454	73	21	1177
597964.999	5125937.454	45	26	1166
597989.999	5125937.454	28	30	1152
598014.999	5125937.454	10	37	1136
598039.999	5125937.454	0	37	1114
598064.999	5125937.454	20	31	1097
598089.999	5125937.454	40	27	1084
598114.999	5125937.454	67	26	1073
598139.999	5125937.454	61	27	1062
598164.999	5125937.454	63	30	1049
598189.999	5125937.454	72	30	1034
598214.999	5125937.454	50	27	1019
598239.999	5125937.454	36	26	1007
598264.999	5125937.454	32	26	996
598289.999	5125937.454	42	8	985
598314.999	5125937.454	20	27	995
598339.999	5125937.454	0	34	1011
598364.999	5125937.454	20	31	1028
598389.999	5125937.454	40	24	1041
598414.999	5125937.454	64	20	1051
598439.999	5125937.454	81	14	1059
598464.999	5125937.454	100	10	1063
598489.999	5125937.454	113	9	1066
598514.999	5125937.454	135	9	1070
598539.999	5125937.454	150	9	1074
598564.999	5125937.454	175	10	1078
598589.999	5125937.454	192	10	1083
598614.999	5125937.454	219	9	1087
598639.999	5125937.454	214	10	1091
598664.999	5125937.454	197	12	1095
598689.999	5125937.454	188	15	1100
598714.999	5125937.454	177	16	1105
598739.999	5125937.454	173	16	1109
598764.999	5125937.454	170	18	1117
598789.999	5125937.454	156	19	1125
598814.999	5125937.454	135	19	1133
598839.999	5125937.454	122	19	1141
598864.999	5125937.454	108	21	1149
598889.999	5125937.454	102	23	1158
598914.999	5125937.454	100	26	1168
598939.999	5125937.454	104	26	1181
598964.999	5125937.454	100	26	1191
598989.999	5125937.454	85	30	1204
599014.999	5125937.454	67	31	1218
599039.999	5125937.454	61	27	1232
599064.999	5125937.454	63	22	1241
599089.999	5125937.454	72	24	1250
599114.999	5125937.454	92	27	1260
599139.999	5125937.454	108	26	1271
599164.999	5125937.454	134	27	1281
599189.999	5125937.454	150	29	1292
599214.999	5125937.454	175	28	1305
599239.999	5125937.454	180	26	1315
599264.999	5125937.454	178	24	1325
599289.999	5125937.454	166	20	1333
599314.999	5125937.454	152	19	1340
599339.999	5125937.454	143	21	1348
599364.999	5125937.454	133	21	1356
599389.999	5125937.454	126	19	1364
599414.999	5125937.454	117	18	1371
599439.999	5125937.454	112	17	1378
599464.999	5125937.454	110	15	1385
599489.999	5125937.454	110	12	1390
599514.999	5125937.454	110	11	1394
599539.999	5125937.454	100	12	1399
599564.999	5125937.454	85	15	1404
599589.999	5125937.454	76	14	1411
599614.999	5125937.454	63	8	1415
599639.999	5125937.454	54	6	1416
599664.999	5125937.454	50	5	1415
599689.999	5125937.454	50	4	1416
599714.999	5125937.454	50	3	1416
599739.999	5125937.454	54	4	1416
599764.999	5125937.454	60	5	1414
599789.999	5125937.454	60	5	1413
599814.999	5125937.454	54	6	1413
599839.999	5125937.454	50	7	1413
599864.999	5125937.454	54	7	1411
599889.999	5125937.454	61	8	1410
599914.999	5125937.454	63	8	1408
599939.999	5125937.454	60	8	1406
599964.999	5125937.454	63	8	1403
599989.999	5125937.454	61	8	1401
593614.999	5125912.454	125	25	1379
593639.999	5125912.454	108	22	1386
593664.999	5125912.454	85	21	1391
593689.999	5125912.454	72	24	1399
593714.999	5125912.454	61	26	1410
593739.999	5125912.454	61	25	1423
593764.999	5125912.454	72	23	1434
593789.999	5125912.454	85	25	1445
593814.999	5125912.454	90	27	1454
593839.999	5125912.454	91	26	1460
593864.999	5125912.454	71	26	1464
593889.999	5125912.454	58	26	1471
593914.999	5125912.454	36	24	1478
593939.999	5125912.454	28	28	1478
593964.999	5125912.454	10	32	1473
593989.999	5125912.454	10	33	1463
594014.999	5125912.454	20	34	1450
594039.999	5125912.454	40	31	1440
594064.999	5125912.454	70	29	1431
594089.999	5125912.454	86	28	1427
594114.999	5125912.454	108	26	1424
594139.999	5125912.454	98	27	1416
594164.999	5125912.454	91	29	1403
594189.999	5125912.454	90	24	1393
594214.999	5125912.454	95	27	1395
594239.999	5125912.454	103	28	1398
594264.999	5125912.454	120	25	1402
594289.999	5125912.454	135	24	1409
594314.999	5125912.454	158	21	1416
594339.999	5125912.454	175	21	1418
594364.999	5125912.454	175	21	1428
594389.999	5125912.454	155	17	1434
594414.999	5125912.454	126	17	1441
594439.999	5125912.454	108	18	1446
594464.999	5125912.454	81	19	1453
594489.999	5125912.454	64	8	1462
594514.999	5125912.454	42	24	1453
594539.999	5125912.454	32	25	1439
594564.999	5125912.454	36	19	1431
594589.999	5125912.454	50	24	1423
594614.999	5125912.454	76	27	1408
594639.999	5125912.454	95	14	1398
594664.999	5125912.454	124	6	1397
594689.999	5125912.454	143	3	1401
594714.999	5125912.454	158	2	1399
594739.999	5125912.454	166	7	1400
594764.999	5125912.454	170	8	1402
594789.999	5125912.454	170	6	1402
594814.999	5125912.454	173	8	1402
594839.999	5125912.454	177	16	1398
594864.999	5125912.454	181	20	1390
594889.999	5125912.454	184	19	1383
594914.999	5125912.454	180	19	1378
594939.999	5125912.454	160	18	1373
594964.999	5125912.454	130	16	1366
594989.999	5125912.454	110	10	1362
595014.999	5125912.454	80	7	1360
595039.999	5125912.454	60	6	1357
595064.999	5125912.454	30	10	1355
595089.999	5125912.454	10	24	1349
595114.999	5125912.454	20	26	1333
595139.999	5125912.454	40	16	1324
595164.999	5125912.454	70	9	1318
595189.999	5125912.454	89	2	1316
595214.999	5125912.454	117	2	1316
595239.999	5125912.454	136	2	1317
595264.999	5125912.454	165	3	1317
595289.999	5125912.454	158	3	1317
595314.999	5125912.454	135	3	1317
595339.999	5125912.454	120	2	1318
595364.999	5125912.454	99	1	1318
595389.999	5125912.454	86	1	1318
595414.999	5125912.454	71	2	1317
595439.999	5125912.454	58	5	1317
595464.999	5125912.454	50	10	1316
595489.999	5125912.454	41	9	1310
595514.999	5125912.454	28	10	1309
595539.999	5125912.454	20	24	1307
595564.999	5125912.454	0	39	1299
595589.999	5125912.454	0	44	1285
595614.999	5125912.454	0	42	1271
595639.999	5125912.454	10	38	1268
595664.999	5125912.454	0	36	1269
595689.999	5125912.454	0	31	1281
595714.999	5125912.454	14	27	1280
595739.999	5125912.454	10	31	1271
595764.999	5125912.454	10	30	1260
595789.999	5125912.454	10	28	1257
595814.999	5125912.454	10	26	1255
595839.999	5125912.454	22	25	1252
