x	y	d2et	slope	elevm
607699.891	5148324.420	80	28	1317
607724.891	5148324.420	50	30	1326
607749.891	5148324.420	30	31	1331
607774.891	5148324.420	0	32	1333
607799.891	5148324.420	0	33	1341
607824.891	5148324.420	0	34	1344
607849.891	5148324.420	0	36	1344
607874.891	5148324.420	0	36	1343
607899.891	5148324.420	0	35	1340
607924.891	5148324.420	10	31	1338
607949.891	5148324.420	30	32	1347
607974.891	5148324.420	30	33	1359
607999.891	5148324.420	32	31	1367
608024.891	5148324.420	10	32	1376
608049.891	5148324.420	0	34	1395
608074.891	5148324.420	20	33	1412
608099.891	5148324.420	40	29	1427
608124.891	5148324.420	70	28	1439
608149.891	5148324.420	90	29	1452
608174.891	5148324.420	104	28	1465
608199.891	5148324.420	100	26	1476
608224.891	5148324.420	100	26	1487
608249.891	5148324.420	82	24	1498
608274.891	5148324.420	54	20	1506
608299.891	5148324.420	36	16	1510
608324.891	5148324.420	20	28	1500
608349.891	5148324.420	28	29	1487
608374.891	5148324.420	54	28	1475
608399.891	5148324.420	71	28	1464
608424.891	5148324.420	41	30	1451
608449.891	5148324.420	22	32	1436
608474.891	5148324.420	14	30	1423
608499.891	5148324.420	32	29	1419
608524.891	5148324.420	36	29	1412
608549.891	5148324.420	30	29	1402
608574.891	5148324.420	36	31	1392
608599.891	5148324.420	50	31	1378
608624.891	5148324.420	76	25	1367
608649.891	5148324.420	95	23	1365
608674.891	5148324.420	108	24	1361
608699.891	5148324.420	120	24	1353
608724.891	5148324.420	141	22	1348
608749.891	5148324.420	156	23	1341
608774.891	5148324.420	180	21	1332
608799.891	5148324.420	197	18	1326
608824.891	5148324.420	224	17	1323
608849.891	5148324.420	242	17	1319
608874.891	5148324.420	269	17	1314
608899.891	5148324.420	288	18	1309
608924.891	5148324.420	300	19	1302
608949.891	5148324.420	309	19	1295
608974.891	5148324.420	324	20	1287
608999.891	5148324.420	-9999	-9999	-9999
604099.891	5148299.420	22	31	1212
604124.891	5148299.420	20	32	1225
604149.891	5148299.420	0	33	1240
604174.891	5148299.420	10	33	1254
604199.891	5148299.420	0	34	1270
604224.891	5148299.420	20	33	1286
604249.891	5148299.420	40	32	1300
604274.891	5148299.420	40	32	1316
604299.891	5148299.420	40	31	1331
604324.891	5148299.420	10	33	1345
604349.891	5148299.420	0	35	1362
604374.891	5148299.420	0	35	1378
604399.891	5148299.420	20	32	1394
604424.891	5148299.420	45	27	1408
604449.891	5148299.420	63	22	1418
604474.891	5148299.420	92	21	1426
604499.891	5148299.420	112	21	1435
604524.891	5148299.420	120	15	1443
604549.891	5148299.420	106	13	1444
604574.891	5148299.420	81	23	1436
604599.891	5148299.420	63	26	1424
604624.891	5148299.420	36	29	1412
604649.891	5148299.420	22	33	1398
604674.891	5148299.420	0	36	1382
604699.891	5148299.420	0	38	1365
604724.891	5148299.420	0	39	1346
604749.891	5148299.420	0	37	1327
604774.891	5148299.420	10	35	1310
604799.891	5148299.420	10	34	1295
604824.891	5148299.420	40	32	1281
604849.891	5148299.420	57	30	1268
604874.891	5148299.420	81	27	1257
604899.891	5148299.420	98	23	1246
604924.891	5148299.420	126	16	1239
604949.891	5148299.420	146	10	1234
604974.891	5148299.420	175	11	1235
604999.891	5148299.420	194	14	1240
605024.891	5148299.420	224	13	1243
605049.891	5148299.420	242	14	1249
605074.891	5148299.420	215	17	1256
605099.891	5148299.420	197	18	1264
605124.891	5148299.420	172	18	1272
605149.891	5148299.420	156	18	1280
605174.891	5148299.420	135	20	1288
605199.891	5148299.420	122	24	1298
605224.891	5148299.420	108	26	1310
605249.891	5148299.420	102	26	1322
605274.891	5148299.420	85	27	1334
605299.891	5148299.420	67	31	1348
605324.891	5148299.420	42	32	1364
605349.891	5148299.420	32	32	1380
605374.891	5148299.420	36	31	1395
605399.891	5148299.420	28	31	1410
605424.891	5148299.420	14	34	1425
605449.891	5148299.420	10	35	1443
605474.891	5148299.420	14	34	1460
605499.891	5148299.420	10	33	1476
605524.891	5148299.420	22	31	1493
605549.891	5148299.420	41	30	1506
605574.891	5148299.420	61	28	1521
605599.891	5148299.420	67	28	1533
605624.891	5148299.420	85	30	1548
605649.891	5148299.420	100	30	1562
605674.891	5148299.420	100	29	1576
605699.891	5148299.420	85	27	1589
605724.891	5148299.420	67	26	1601
605749.891	5148299.420	61	29	1613
605774.891	5148299.420	40	29	1628
605799.891	5148299.420	20	29	1640
605824.891	5148299.420	10	30	1655
605849.891	5148299.420	30	31	1669
605874.891	5148299.420	20	30	1684
605899.891	5148299.420	28	14	1697
605924.891	5148299.420	20	21	1695
605949.891	5148299.420	0	38	1679
605974.891	5148299.420	0	39	1658
605999.891	5148299.420	10	35	1641
606024.891	5148299.420	0	32	1626
606049.891	5148299.420	20	29	1612
606074.891	5148299.420	45	26	1600
606099.891	5148299.420	63	23	1589
606124.891	5148299.420	89	19	1578
606149.891	5148299.420	108	14	1571
606174.891	5148299.420	98	12	1567
606199.891	5148299.420	81	17	1562
606224.891	5148299.420	51	23	1552
606249.891	5148299.420	32	27	1541
606274.891	5148299.420	10	33	1527
606299.891	5148299.420	0	36	1510
606324.891	5148299.420	0	36	1493
606349.891	5148299.420	10	32	1476
606374.891	5148299.420	40	25	1464
606399.891	5148299.420	60	23	1455
606424.891	5148299.420	89	23	1445
606449.891	5148299.420	108	20	1435
606474.891	5148299.420	136	18	1427
606499.891	5148299.420	155	17	1419
606524.891	5148299.420	184	18	1412
606549.891	5148299.420	204	22	1403
606574.891	5148299.420	233	27	1392
606599.891	5148299.420	216	26	1378
606624.891	5148299.420	192	23	1367
606649.891	5148299.420	177	22	1357
606674.891	5148299.420	156	21	1347
606699.891	5148299.420	144	18	1337
606724.891	5148299.420	130	11	1330
606749.891	5148299.420	124	15	1332
606774.891	5148299.420	120	18	1332
606799.891	5148299.420	106	23	1326
606824.891	5148299.420	86	27	1316
606849.891	5148299.420	72	25	1304
606874.891	5148299.420	50	25	1299
606899.891	5148299.420	41	26	1297
606924.891	5148299.420	41	27	1293
606949.891	5148299.420	50	27	1288
606974.891	5148299.420	36	30	1281
606999.891	5148299.420	20	33	1269
607024.891	5148299.420	0	37	1264
607049.891	5148299.420	0	39	1267
607074.891	5148299.420	0	37	1266
607099.891	5148299.420	10	35	1264
607124.891	5148299.420	10	34	1261
607149.891	5148299.420	10	35	1257
607174.891	5148299.420	10	37	1253
607199.891	5148299.420	0	37	1247
607224.891	5148299.420	0	37	1239
607249.891	5148299.420	0	37	1230
607274.891	5148299.420	0	33	1221
607299.891	5148299.420	10	22	1213
607324.891	5148299.420	10	31	1225
607349.891	5148299.420	0	35	1243
607374.891	5148299.420	30	31	1258
607399.891	5148299.420	32	30	1270
607424.891	5148299.420	50	30	1283
607449.891	5148299.420	67	28	1295
607474.891	5148299.420	50	25	1305
607499.891	5148299.420	41	24	1312
607524.891	5148299.420	40	25	1320
607549.891	5148299.420	20	30	1320
607574.891	5148299.420	10	33	1311
607599.891	5148299.420	22	30	1304
607624.891	5148299.420	50	24	1302
607649.891	5148299.420	67	25	1306
607674.891	5148299.420	85	28	1316
607699.891	5148299.420	82	30	1327
607724.891	5148299.420	54	30	1339
607749.891	5148299.420	36	28	1346
607774.891	5148299.420	20	27	1348
607799.891	5148299.420	20	27	1352
607824.891	5148299.420	30	26	1357
607849.891	5148299.420	30	28	1358
607874.891	5148299.420	22	31	1358
607899.891	5148299.420	20	33	1357
607924.891	5148299.420	10	32	1354
607949.891	5148299.420	20	32	1357
607974.891	5148299.420	0	34	1371
607999.891	5148299.420	20	34	1381
608024.891	5148299.420	10	33	1389
608049.891	5148299.420	10	31	1398
608074.891	5148299.420	20	32	1414
608099.891	5148299.420	40	30	1430
608124.891	5148299.420	70	30	1443
608149.891	5148299.420	90	30	1457
608174.891	5148299.420	76	28	1471
608199.891	5148299.420	71	27	1482
608224.891	5148299.420	70	27	1493
608249.891	5148299.420	73	25	1504
608274.891	5148299.420	71	19	1513
608299.891	5148299.420	58	16	1516
608324.891	5148299.420	50	28	1506
608349.891	5148299.420	54	29	1494
608374.891	5148299.420	71	29	1482
608399.891	5148299.420	81	29	1469
608424.891	5148299.420	57	29	1457
608449.891	5148299.420	45	29	1445
608474.891	5148299.420	41	29	1438
608499.891	5148299.420	50	29	1431
608524.891	5148299.420	63	29	1422
608549.891	5148299.420	60	30	1412
608574.891	5148299.420	63	31	1400
608599.891	5148299.420	72	30	1387
608624.891	5148299.420	92	26	1377
608649.891	5148299.420	108	23	1375
608674.891	5148299.420	134	23	1369
608699.891	5148299.420	144	23	1362
608724.891	5148299.420	163	23	1356
608749.891	5148299.420	177	24	1347
608774.891	5148299.420	198	22	1339
608799.891	5148299.420	214	20	1334
608824.891	5148299.420	239	19	1330
608849.891	5148299.420	256	18	1325
608874.891	5148299.420	282	17	1320
608899.891	5148299.420	300	18	1314
608924.891	5148299.420	319	19	1307
608949.891	5148299.420	332	20	1299
608974.891	5148299.420	350	21	1291
608999.891	5148299.420	-9999	-9999	-9999
604099.891	5148274.420	22	32	1217
604124.891	5148274.420	28	32	1231
604149.891	5148274.420	20	33	1246
604174.891	5148274.420	0	34	1262
604199.891	5148274.420	10	35	1278
604224.891	5148274.420	20	34	1294
604249.891	5148274.420	36	33	1308
604274.891	5148274.420	20	32	1322
604299.891	5148274.420	28	31	1336
604324.891	5148274.420	10	33	1350
604349.891	5148274.420	0	34	1366
604374.891	5148274.420	10	34	1383
604399.891	5148274.420	22	31	1399
604424.891	5148274.420	51	26	1412
604449.891	5148274.420	71	22	1421
604474.891	5148274.420	98	22	1430
604499.891	5148274.420	117	21	1440
604524.891	5148274.420	134	15	1448
604549.891	5148274.420	117	13	1450
604574.891	5148274.420	89	25	1440
604599.891	5148274.420	72	27	1428
604624.891	5148274.420	50	28	1417
604649.891	5148274.420	30	31	1403
604674.891	5148274.420	0	34	1389
604699.891	5148274.420	0	37	1371
604724.891	5148274.420	0	38	1353
604749.891	5148274.420	0	37	1334
604774.891	5148274.420	20	34	1317
604799.891	5148274.420	22	33	1303
604824.891	5148274.420	45	32	1289
604849.891	5148274.420	63	30	1276
604874.891	5148274.420	92	28	1265
604899.891	5148274.420	108	26	1253
604924.891	5148274.420	134	20	1243
604949.891	5148274.420	152	10	1238
604974.891	5148274.420	180	10	1239
604999.891	5148274.420	199	13	1244
605024.891	5148274.420	228	12	1248
605049.891	5148274.420	247	13	1252
605074.891	5148274.420	225	16	1257
605099.891	5148274.420	208	19	1266
605124.891	5148274.420	184	18	1274
605149.891	5148274.420	170	18	1282
605174.891	5148274.420	150	20	1290
605199.891	5148274.420	139	24	1300
605224.891	5148274.420	126	25	1312
605249.891	5148274.420	110	25	1323
605274.891	5148274.420	81	27	1335
605299.891	5148274.420	61	29	1348
605324.891	5148274.420	32	32	1363
605349.891	5148274.420	14	32	1379
605374.891	5148274.420	22	31	1395
605399.891	5148274.420	40	31	1409
605424.891	5148274.420	10	33	1424
605449.891	5148274.420	0	35	1442
605474.891	5148274.420	14	34	1460
605499.891	5148274.420	10	33	1476
605524.891	5148274.420	32	31	1492
605549.891	5148274.420	50	30	1506
605574.891	5148274.420	63	29	1521
605599.891	5148274.420	72	29	1533
605624.891	5148274.420	92	31	1548
605649.891	5148274.420	108	29	1563
605674.891	5148274.420	89	28	1577
605699.891	5148274.420	72	27	1590
605724.891	5148274.420	50	27	1602
605749.891	5148274.420	41	30	1615
605774.891	5148274.420	45	30	1631
605799.891	5148274.420	28	28	1643
605824.891	5148274.420	22	29	1657
605849.891	5148274.420	36	30	1670
605874.891	5148274.420	32	30	1685
605899.891	5148274.420	28	10	1697
605924.891	5148274.420	20	25	1693
605949.891	5148274.420	0	39	1676
605974.891	5148274.420	0	38	1652
605999.891	5148274.420	20	33	1637
606024.891	5148274.420	10	31	1620
606049.891	5148274.420	28	26	1608
606074.891	5148274.420	54	23	1597
606099.891	5148274.420	72	19	1587
606124.891	5148274.420	98	15	1580
606149.891	5148274.420	117	14	1575
606174.891	5148274.420	92	15	1569
606199.891	5148274.420	73	21	1561
606224.891	5148274.420	45	26	1550
606249.891	5148274.420	28	30	1537
606274.891	5148274.420	0	36	1522
606299.891	5148274.420	0	39	1503
606324.891	5148274.420	0	36	1483
606349.891	5148274.420	14	29	1469
606374.891	5148274.420	41	22	1459
606399.891	5148274.420	61	22	1451
606424.891	5148274.420	91	21	1441
606449.891	5148274.420	110	18	1433
606474.891	5148274.420	140	19	1426
606499.891	5148274.420	160	19	1417
606524.891	5148274.420	190	19	1409
606549.891	5148274.420	209	22	1401
606574.891	5148274.420	238	26	1390
606599.891	5148274.420	228	25	1377
606624.891	5148274.420	205	23	1366
606649.891	5148274.420	191	23	1355
606674.891	5148274.420	172	20	1344
606699.891	5148274.420	161	12	1337
606724.891	5148274.420	149	9	1335
606749.891	5148274.420	143	14	1340
606774.891	5148274.420	135	16	1340
606799.891	5148274.420	120	23	1334
606824.891	5148274.420	100	27	1323
606849.891	5148274.420	85	25	1313
606874.891	5148274.420	67	24	1311
606899.891	5148274.420	61	25	1308
606924.891	5148274.420	61	24	1303
606949.891	5148274.420	67	24	1298
606974.891	5148274.420	40	27	1291
606999.891	5148274.420	20	30	1282
607024.891	5148274.420	0	33	1284
607049.891	5148274.420	10	32	1283
607074.891	5148274.420	10	30	1283
607099.891	5148274.420	10	30	1281
607124.891	5148274.420	0	31	1279
607149.891	5148274.420	0	32	1275
607174.891	5148274.420	0	32	1270
607199.891	5148274.420	10	33	1264
607224.891	5148274.420	0	35	1257
607249.891	5148274.420	0	36	1247
607274.891	5148274.420	0	36	1237
607299.891	5148274.420	10	25	1225
607324.891	5148274.420	0	27	1229
607349.891	5148274.420	0	35	1247
607374.891	5148274.420	14	34	1263
607399.891	5148274.420	14	32	1279
607424.891	5148274.420	41	29	1291
607449.891	5148274.420	61	26	1302
607474.891	5148274.420	67	25	1311
607499.891	5148274.420	61	25	1320
607524.891	5148274.420	41	25	1329
607549.891	5148274.420	22	26	1334
607574.891	5148274.420	0	33	1327
607599.891	5148274.420	20	31	1318
607624.891	5148274.420	41	26	1313
607649.891	5148274.420	50	26	1315
607674.891	5148274.420	72	30	1325
607699.891	5148274.420	89	30	1337
607724.891	5148274.420	64	28	1348
607749.891	5148274.420	50	24	1356
607774.891	5148274.420	40	24	1360
607799.891	5148274.420	40	25	1362
607824.891	5148274.420	50	26	1368
607849.891	5148274.420	50	27	1371
607874.891	5148274.420	36	30	1373
607899.891	5148274.420	20	34	1373
607924.891	5148274.420	0	36	1372
607949.891	5148274.420	10	35	1371
607974.891	5148274.420	0	35	1383
607999.891	5148274.420	0	33	1396
608024.891	5148274.420	10	32	1405
608049.891	5148274.420	22	32	1411
608074.891	5148274.420	28	30	1420
608099.891	5148274.420	45	30	1433
608124.891	5148274.420	73	31	1448
608149.891	5148274.420	78	30	1463
608174.891	5148274.420	58	27	1475
608199.891	5148274.420	51	28	1486
608224.891	5148274.420	50	29	1500
608249.891	5148274.420	54	26	1511
608274.891	5148274.420	71	20	1519
608299.891	5148274.420	76	16	1523
608324.891	5148274.420	70	28	1514
608349.891	5148274.420	73	30	1500
608374.891	5148274.420	73	29	1489
608399.891	5148274.420	70	30	1475
608424.891	5148274.420	72	26	1462
608449.891	5148274.420	63	25	1455
608474.891	5148274.420	61	26	1449
608499.891	5148274.420	64	28	1442
608524.891	5148274.420	51	30	1432
608549.891	5148274.420	50	31	1420
608574.891	5148274.420	54	30	1407
608599.891	5148274.420	64	28	1396
608624.891	5148274.420	85	26	1390
608649.891	5148274.420	99	23	1384
608674.891	5148274.420	122	22	1376
608699.891	5148274.420	139	23	1371
608724.891	5148274.420	166	25	1364
608749.891	5148274.420	184	25	1354
608774.891	5148274.420	212	23	1348
608799.891	5148274.420	227	22	1343
608824.891	5148274.420	246	21	1337
608849.891	5148274.420	256	19	1331
608874.891	5148274.420	272	18	1325
608899.891	5148274.420	284	19	1319
608924.891	5148274.420	304	20	1311
608949.891	5148274.420	318	20	1303
608974.891	5148274.420	341	22	1294
608999.891	5148274.420	-9999	-9999	-9999
604099.891	5148249.420	20	33	1221
604124.891	5148249.420	30	33	1236
604149.891	5148249.420	10	34	1251
604174.891	5148249.420	10	34	1268
604199.891	5148249.420	14	33	1283
604224.891	5148249.420	22	34	1299
604249.891	5148249.420	30	32	1315
604274.891	5148249.420	0	30	1329
604299.891	5148249.420	14	31	1341
604324.891	5148249.420	0	34	1356
604349.891	5148249.420	10	35	1372
604374.891	5148249.420	10	33	1388
604399.891	5148249.420	22	30	1403
604424.891	5148249.420	51	26	1416
604449.891	5148249.420	71	22	1426
604474.891	5148249.420	100	22	1435
604499.891	5148249.420	120	22	1444
604524.891	5148249.420	148	15	1452
604549.891	5148249.420	130	13	1453
604574.891	5148249.420	104	24	1446
604599.891	5148249.420	85	28	1433
604624.891	5148249.420	58	28	1421
604649.891	5148249.420	40	30	1408
604674.891	5148249.420	10	32	1394
604699.891	5148249.420	0	36	1378
604724.891	5148249.420	0	38	1359
604749.891	5148249.420	0	37	1341
604774.891	5148249.420	10	34	1324
604799.891	5148249.420	28	32	1310
604824.891	5148249.420	54	31	1296
604849.891	5148249.420	73	29	1283
604874.891	5148249.420	100	28	1271
604899.891	5148249.420	117	27	1260
604924.891	5148249.420	143	23	1248
604949.891	5148249.420	162	14	1241
604974.891	5148249.420	190	8	1241
604999.891	5148249.420	209	12	1246
605024.891	5148249.420	238	12	1251
605049.891	5148249.420	256	12	1255
605074.891	5148249.420	242	14	1259
605099.891	5148249.420	227	18	1267
605124.891	5148249.420	205	18	1275
605149.891	5148249.420	192	18	1283
605174.891	5148249.420	175	20	1291
605199.891	5148249.420	160	23	1301
605224.891	5148249.420	130	24	1312
605249.891	5148249.420	110	25	1324
605274.891	5148249.420	80	26	1336
605299.891	5148249.420	60	27	1348
605324.891	5148249.420	30	30	1362
605349.891	5148249.420	10	32	1377
605374.891	5148249.420	20	32	1393
605399.891	5148249.420	40	31	1408
605424.891	5148249.420	10	34	1423
605449.891	5148249.420	0	35	1441
605474.891	5148249.420	10	34	1458
605499.891	5148249.420	30	33	1474
605524.891	5148249.420	42	32	1490
605549.891	5148249.420	32	32	1505
605574.891	5148249.420	36	30	1521
605599.891	5148249.420	50	29	1534
605624.891	5148249.420	76	30	1549
605649.891	5148249.420	94	29	1563
605674.891	5148249.420	81	28	1576
605699.891	5148249.420	61	27	1590
605724.891	5148249.420	32	28	1602
605749.891	5148249.420	14	32	1617
605774.891	5148249.420	22	31	1633
605799.891	5148249.420	36	27	1646
605824.891	5148249.420	51	27	1658
605849.891	5148249.420	40	30	1671
605874.891	5148249.420	10	33	1687
605899.891	5148249.420	10	7	1705
605924.891	5148249.420	10	32	1691
605949.891	5148249.420	0	40	1673
605974.891	5148249.420	0	37	1650
605999.891	5148249.420	10	34	1635
606024.891	5148249.420	10	31	1617
606049.891	5148249.420	30	23	1605
606074.891	5148249.420	60	19	1595
606099.891	5148249.420	80	15	1588
606124.891	5148249.420	110	15	1583
606149.891	5148249.420	120	16	1577
606174.891	5148249.420	90	20	1570
606199.891	5148249.420	70	25	1560
606224.891	5148249.420	40	28	1547
606249.891	5148249.420	20	31	1534
606274.891	5148249.420	0	38	1517
606299.891	5148249.420	0	39	1495
606324.891	5148249.420	14	32	1477
606349.891	5148249.420	28	24	1464
606374.891	5148249.420	54	19	1456
606399.891	5148249.420	72	19	1447
606424.891	5148249.420	98	18	1438
606449.891	5148249.420	117	16	1432
606474.891	5148249.420	146	19	1424
606499.891	5148249.420	165	19	1414
606524.891	5148249.420	194	18	1407
606549.891	5148249.420	214	22	1398
606574.891	5148249.420	243	25	1386
606599.891	5148249.420	248	24	1375
606624.891	5148249.420	227	23	1365
606649.891	5148249.420	214	22	1354
606674.891	5148249.420	197	18	1345
606699.891	5148249.420	188	11	1339
606724.891	5148249.420	177	11	1338
606749.891	5148249.420	173	13	1344
606774.891	5148249.420	156	13	1345
606799.891	5148249.420	142	21	1341
606824.891	5148249.420	120	24	1330
606849.891	5148249.420	108	23	1324
606874.891	5148249.420	95	23	1322
606899.891	5148249.420	91	24	1319
606924.891	5148249.420	91	24	1313
606949.891	5148249.420	76	24	1307
606974.891	5148249.420	50	26	1299
606999.891	5148249.420	36	28	1297
607024.891	5148249.420	30	29	1299
607049.891	5148249.420	36	28	1297
607074.891	5148249.420	40	26	1295
607099.891	5148249.420	32	25	1293
607124.891	5148249.420	30	26	1290
607149.891	5148249.420	30	27	1287
607174.891	5148249.420	30	28	1283
607199.891	5148249.420	36	29	1277
607224.891	5148249.420	22	30	1269
607249.891	5148249.420	14	32	1262
607274.891	5148249.420	0	35	1251
607299.891	5148249.420	10	30	1238
607324.891	5148249.420	14	27	1235
607349.891	5148249.420	0	36	1250
607374.891	5148249.420	0	35	1269
607399.891	5148249.420	10	32	1286
607424.891	5148249.420	40	28	1299
607449.891	5148249.420	60	26	1309
607474.891	5148249.420	90	26	1318
607499.891	5148249.420	73	27	1328
607524.891	5148249.420	45	26	1337
607549.891	5148249.420	28	24	1345
607574.891	5148249.420	10	30	1341
607599.891	5148249.420	0	33	1332
607624.891	5148249.420	14	30	1326
607649.891	5148249.420	32	28	1326
607674.891	5148249.420	61	31	1336
607699.891	5148249.420	81	29	1347
607724.891	5148249.420	86	27	1356
607749.891	5148249.420	76	24	1365
607774.891	5148249.420	70	22	1370
607799.891	5148249.420	70	24	1373
607824.891	5148249.420	76	25	1379
607849.891	5148249.420	60	26	1383
607874.891	5148249.420	30	29	1387
607899.891	5148249.420	10	31	1390
607924.891	5148249.420	0	33	1392
607949.891	5148249.420	0	32	1392
607974.891	5148249.420	0	30	1395
607999.891	5148249.420	20	29	1406
608024.891	5148249.420	32	29	1415
608049.891	5148249.420	42	30	1426
608074.891	5148249.420	54	29	1433
608099.891	5148249.420	64	28	1440
608124.891	5148249.420	81	30	1453
608149.891	5148249.420	63	29	1467
608174.891	5148249.420	36	28	1479
608199.891	5148249.420	22	31	1492
608224.891	5148249.420	20	32	1507
608249.891	5148249.420	28	26	1519
608274.891	5148249.420	54	18	1527
608299.891	5148249.420	73	15	1528
608324.891	5148249.420	81	26	1521
608349.891	5148249.420	64	30	1507
608374.891	5148249.420	45	30	1495
608399.891	5148249.420	40	30	1481
608424.891	5148249.420	50	24	1470
608449.891	5148249.420	64	22	1465
608474.891	5148249.420	63	25	1459
608499.891	5148249.420	45	28	1451
608524.891	5148249.420	22	31	1441
608549.891	5148249.420	20	32	1429
608574.891	5148249.420	28	31	1416
608599.891	5148249.420	42	28	1407
608624.891	5148249.420	64	26	1399
608649.891	5148249.420	81	23	1391
608674.891	5148249.420	108	21	1384
608699.891	5148249.420	126	23	1380
608724.891	5148249.420	155	28	1373
608749.891	5148249.420	175	28	1364
608774.891	5148249.420	199	26	1358
608799.891	5148249.420	206	24	1352
608824.891	5148249.420	220	23	1344
608849.891	5148249.420	230	20	1337
608874.891	5148249.420	248	19	1331
608899.891	5148249.420	262	20	1324
608924.891	5148249.420	283	20	1315
608949.891	5148249.420	298	19	1306
608974.891	5148249.420	322	23	1302
608999.891	5148249.420	-9999	-9999	-9999
604099.891	5148224.420	14	34	1224
604124.891	5148224.420	28	34	1241
604149.891	5148224.420	10	33	1257
604174.891	5148224.420	14	33	1272
604199.891	5148224.420	32	33	1288
604224.891	5148224.420	36	34	1304
604249.891	5148224.420	36	33	1320
604274.891	5148224.420	20	31	1334
604299.891	5148224.420	10	33	1347
604324.891	5148224.420	10	35	1364
604349.891	5148224.420	0	34	1379
604374.891	5148224.420	14	33	1395
604399.891	5148224.420	32	29	1408
604424.891	5148224.420	58	25	1420
604449.891	5148224.420	76	23	1430
604474.891	5148224.420	104	23	1439
604499.891	5148224.420	124	23	1449
604524.891	5148224.420	153	16	1458
604549.891	5148224.420	139	15	1458
604574.891	5148224.420	112	24	1450
604599.891	5148224.420	92	29	1439
604624.891	5148224.420	63	30	1425
604649.891	5148224.420	45	29	1412
604674.891	5148224.420	20	31	1399
604699.891	5148224.420	0	35	1384
604724.891	5148224.420	0	37	1366
604749.891	5148224.420	0	37	1348
604774.891	5148224.420	0	35	1331
604799.891	5148224.420	20	33	1316
604824.891	5148224.420	50	31	1302
604849.891	5148224.420	64	29	1290
604874.891	5148224.420	89	27	1276
604899.891	5148224.420	108	26	1266
604924.891	5148224.420	136	26	1256
604949.891	5148224.420	155	22	1250
604974.891	5148224.420	184	12	1244
604999.891	5148224.420	204	11	1247
605024.891	5148224.420	233	14	1254
605049.891	5148224.420	253	13	1259
605074.891	5148224.420	255	14	1263
605099.891	5148224.420	240	16	1268
605124.891	5148224.420	220	17	1276
605149.891	5148224.420	208	18	1284
605174.891	5148224.420	180	20	1292
605199.891	5148224.420	160	23	1302
605224.891	5148224.420	130	24	1313
605249.891	5148224.420	110	25	1324
605274.891	5148224.420	80	25	1336
605299.891	5148224.420	60	26	1348
605324.891	5148224.420	30	28	1360
605349.891	5148224.420	10	32	1374
605374.891	5148224.420	20	31	1391
605399.891	5148224.420	36	30	1404
605424.891	5148224.420	10	34	1420
605449.891	5148224.420	0	36	1438
605474.891	5148224.420	10	34	1455
605499.891	5148224.420	30	33	1471
605524.891	5148224.420	32	33	1487
605549.891	5148224.420	14	33	1503
605574.891	5148224.420	22	32	1519
605599.891	5148224.420	41	30	1533
605624.891	5148224.420	67	30	1548
605649.891	5148224.420	85	29	1562
605674.891	5148224.420	76	29	1576
605699.891	5148224.420	58	27	1589
605724.891	5148224.420	30	29	1602
605749.891	5148224.420	10	33	1617
605774.891	5148224.420	10	31	1635
605799.891	5148224.420	30	25	1648
605824.891	5148224.420	42	26	1658
605849.891	5148224.420	28	32	1672
605874.891	5148224.420	10	34	1689
605899.891	5148224.420	10	3	1707
605924.891	5148224.420	10	38	1688
605949.891	5148224.420	0	40	1667
605974.891	5148224.420	0	36	1647
605999.891	5148224.420	10	34	1632
606024.891	5148224.420	10	28	1614
606049.891	5148224.420	30	19	1604
606074.891	5148224.420	60	15	1597
606099.891	5148224.420	80	15	1592
606124.891	5148224.420	110	16	1587
606149.891	5148224.420	120	19	1580
606174.891	5148224.420	90	24	1570
606199.891	5148224.420	70	27	1557
606224.891	5148224.420	40	29	1544
606249.891	5148224.420	20	32	1530
606274.891	5148224.420	0	37	1513
606299.891	5148224.420	0	36	1492
606324.891	5148224.420	20	28	1477
606349.891	5148224.420	40	22	1466
606374.891	5148224.420	64	19	1457
606399.891	5148224.420	81	18	1450
606424.891	5148224.420	108	18	1442
606449.891	5148224.420	125	17	1434
606474.891	5148224.420	152	19	1427
606499.891	5148224.420	171	20	1418
606524.891	5148224.420	199	19	1409
606549.891	5148224.420	218	22	1402
606574.891	5148224.420	247	25	1390
606599.891	5148224.420	262	23	1378
606624.891	5148224.420	242	22	1368
606649.891	5148224.420	230	21	1357
606674.891	5148224.420	215	20	1350
606699.891	5148224.420	206	13	1343
606724.891	5148224.420	196	14	1343
606749.891	5148224.420	191	16	1350
606774.891	5148224.420	170	14	1351
606799.891	5148224.420	156	21	1346
606824.891	5148224.420	136	22	1337
606849.891	5148224.420	125	21	1334
606874.891	5148224.420	114	21	1332
606899.891	5148224.420	110	22	1328
606924.891	5148224.420	103	24	1322
606949.891	5148224.420	86	26	1315
606974.891	5148224.420	64	29	1312
606999.891	5148224.420	54	29	1311
607024.891	5148224.420	50	28	1312
607049.891	5148224.420	54	28	1309
607074.891	5148224.420	58	29	1307
607099.891	5148224.420	51	28	1304
607124.891	5148224.420	50	28	1302
607149.891	5148224.420	50	28	1299
607174.891	5148224.420	50	28	1295
607199.891	5148224.420	54	30	1288
607224.891	5148224.420	41	30	1281
607249.891	5148224.420	28	30	1272
607274.891	5148224.420	10	32	1263
607299.891	5148224.420	0	33	1254
607324.891	5148224.420	10	32	1249
607349.891	5148224.420	0	37	1262
